,chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
10,12,"Institutions registered as cooperative societies and producer companies have legal provisions for sharing of profit earned by the PO by way of dividend. Other legal forms do not explicitly provide for profit sharing. However, the PO can offer better price for the produce it procures from the members, thus, benefiting the latter. Similarly, it can procure inputs/raw material in bulk and sell to members with low margin. Such activities are permissible for POs under all legal forms. A comparative chart of important features of Cooperative Society and Producer Company is given below:  Key differences between Producer Companies and Cooperative Societies","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.11 Which Legal Form Is Preferable For A Po?",,,,,100,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,"The preferable legal forms for a Farmer Producer Organisation (PO) are cooperative societies and producer companies, as they have legal provisions for sharing of profits. Other legal forms do not explicitly provide for profit sharing. However, POs can still benefit their members by offering better prices for produce and procuring inputs/raw materials in bulk to sell to members with low margins, regardless of the legal form. A comparative chart of important features of Cooperative Society and Producer Company is provided to highlight the key differences between the two legal forms."
11,13,"| PARAMETER                               | COOPERATIVE SOCIETY   |              |
|-----------------------------------------|-----------------------|--------------|
| Registration  Cooperative Societies Act | Indian Companies Act  |              |
| Objectives                              | Single object         | Multi-object |
| Restricted, discretionary               | Entire Union of India | Area of      |
| Operation                               |                       |              |","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.11 Which Legal Form Is Preferable For A Po?",,,,,24,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,table,,"The preferable legal form for a Farmer Producer Organisation (FPO) can be a Cooperative Society or an Indian Companies Act. Cooperative Societies Act registration is for a single object, while Indian Companies Act registration is for multi-objectives. The operation of a Cooperative Society is restricted to a specific area, while an Indian Companies Act registration allows operation throughout the entire Union of India."
12,14,"| PARAMETER                                | COOPERATIVE SOCIETY                 |                                        |
|------------------------------------------|-------------------------------------|----------------------------------------|
| Membership  Individuals and cooperatives | Any individual, group, association, |                                        |
| producer of goods or services            |                                     |                                        |
| Share                                    | Non tradable                        | Not tradable but transferable; limited |
| to members at par value                  |                                     |                                        |
| Profit                                   |                                     |                                        |
| sharing                                  |                                     |                                        |
| Limited dividends on shares              | Commensurate with volume of         |                                        |
| business                                 |                                     |                                        |
| Voting rights  One member, one vote, but |                                     |                                        |
| Government and Registrar of              |                                     |                                        |
| Cooperatives hold veto power             |                                     |                                        |
| One member, one vote. Members not        |                                     |                                        |
| having transactions with the             |                                     |                                        |
| company cannot vote                      |                                     |                                        |
| Government                               |                                     |                                        |
| control                                  |                                     |                                        |
| Highly patronized to the extent of       |                                     |                                        |
| interference                             |                                     |                                        |
| Minimal, limited to statutory            |                                     |                                        |
| requirements                             |                                     |                                        |
| Extent of                                |                                     |                                        |
| Autonomy                                 |                                     |                                        |
| Limited in ""real world scenario""         | Fully autonomous, self-ruled within |                                        |
| the provisions of Act                    |                                     |                                        |
| Reserves                                 | Created if there are profits        | Mandatory to create every year         |
| Borrowing                                |                                     |                                        |
| power                                    |                                     |                                        |
| Restricted as per bye-law. Any           |                                     |                                        |
| amendment to bye-law needs to            |                                     |                                        |
| be approved by the Registrar and         |                                     |                                        |
| time consuming.                          |                                     |                                        |
| Borrowing limit fixed by Special         |                                     |                                        |
| Resolution in general meeting.           |                                     |                                        |
| Companies have more freedom to           |                                     |                                        |
| raise borrowing power.                   |                                     |                                        |
| Transaction based                        | Producers and corporate entity can  |                                        |
| together float a producer company.       |                                     |                                        |
|                                          |                                     |                                        |
| Relationship                             |                                     |                                        |
| with other                               |                                     |                                        |
| corporate /                              |                                     |                                        |
| business                                 |                                     |                                        |
| houses /                                 |                                     |                                        |
| NGOs                                     |                                     |                                        |
|                                          |                                     |                                        |","Farmer Producer Organisations Frequently Asked Questions (Faqs),",,,,,168,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,table,,"Cooperative societies allow individuals and cooperatives to become members, while shares are non-tradable and offered at par value. Profit sharing is limited, with dividends on shares based on business volume. Voting rights follow a one member, one vote system, with government and registrar of cooperatives holding veto power. The extent of government control is minimal, limited to statutory requirements. Borrowing power is restricted and requires approval by the registrar, while companies have more freedom to raise borrowing power. Additionally, producers and corporate entities can collaborate to establish a producer company."
13,15,Yes. Institutions can be built for promoting common interests of members/producers. The limitation is that surplus generated by such a PO cannot be divided among members by way of dividend etc. The PO can re-invest the surplus to grow the business. Comparison of PO registered under different Acts governing non-profit institutions is given below: Comparative Chart for Non-Profit Legal Forms,"Farmer Producer Organisations Frequently Asked Questions (Faqs),1.12 Can A Po Be Registered Under Acts Governing Non-Profit Institutions?",,,,,60,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,"A Farmer Producer Organisation (FPO) can be registered under acts governing non-profit institutions, as long as the surplus generated is not divided among members as dividends. The surplus can be reinvested to grow the business. A comparative chart for non-profit legal forms is provided for reference."
14,16,"| PARAMETER               | SECTION 8 COMPANY   |                        | SOCIETY               |                        |
|-------------------------|---------------------|------------------------|-----------------------|------------------------|
| Objectives              |                     | Non-profit activities  | Charitable, Literary, |                        |
| Scientific, etc.        |                     |                        |                       |                        |
| Charitable, Socially    |                     |                        |                       |                        |
| beneficial              |                     |                        |                       |                        |
| Statute / Law           |                     | Indian Companies Act,  |                       |                        |
| 1956                    |                     |                        |                       |                        |
| Societies Registration  |                     |                        |                       |                        |
| Act 1860                |                     |                        |                       |                        |
| Indian Trust Act, 1882  |                     |                        |                       |                        |
| or Bombay Public        |                     |                        |                       |                        |
| Trusts Act              |                     |                        |                       |                        |
| Alternation of          |                     |                        |                       |                        |
| objects                 |                     |                        |                       |                        |
| Complex legal procedure | Simple procedure    | Normally only Settlor  |                       |                        |
| can modify              |                     |                        |                       |                        |
| Simple and easy         | Simple and easy     | Formation              |                       | Complex procedure, 3-6 |
| months                  |                     |                        |                       |                        |
| Management              |                     | Formalities of Company |                       |                        |
| law have to be observed |                     |                        |                       |                        |
| Few restrictions        |                     |                        |                       |                        |
| imposed under the Act   |                     |                        |                       |                        |
| Very few restrictions   |                     |                        |                       |                        |
| imposed under the Act   |                     |                        |                       |                        |
| PARAMETER               | SECTION 8 COMPANY   |                   | SOCIETY              |
|-------------------------|---------------------|-------------------|----------------------|
| No provisions laid      |                     |                   |                      |
| down                    |                     |                   |                      |
| Meetings                |                     | To be held as per |                      |
| provisions of law which |                     |                   |                      |
| are quite extensive.    |                     |                   |                      |
| Annual meeting as per   |                     |                   |                      |
| law and Rules of the    |                     |                   |                      |
| society                 |                     |                   |                      |
| Very negligible         | Penalties           |                   | Various offences and |
| lapses attract severe   |                     |                   |                      |
| penalties.              |                     |                   |                      |
| Few offences and        |                     |                   |                      |
| penalties have been     |                     |                   |                      |
| prescribed              |                     |                   |                      |
| Legal Status            |                     | Full legal status | Legal status with    |
| certain limitations     |                     |                   |                      |
| Legal status with       |                     |                   |                      |
| limitations             |                     |                   |                      |
| Exhaustive but mature   | Very limited        | Nominal           | Statutory            |
| Regulation              |                     |                   |                      |
| Not applicable          | Removal of          |                   |                      |
| members                 |                     |                   |                      |
| Not possible without    |                     |                   |                      |
| consent                 |                     |                   |                      |
| Possible without        |                     |                   |                      |
| consent                 |                     |                   |                      |
| Very difficult          | Possible            | Possible          | Dissolution or       |
| takeover by state       |                     |                   |                      |","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.12 Can A Po Be Registered Under Acts Governing Non-Profit Institutions?",,,,,175,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,table,,"Section 8 companies and societies have different objectives and are governed by different laws such as the Indian Companies Act, 1956, Societies Registration Act 1860, Indian Trust Act 1882, or Bombay Public Trusts Act. While the alteration of objects is a complex legal procedure for section 8 companies, it is a simple and easy process for societies. Section 8 companies have few restrictions imposed under the Act, while societies have very few restrictions. Meetings and penalties are also governed differently for section 8 companies and societies. Additionally, the legal status and regulation for section 8 companies and societies differ, with societies having more limited legal status and very limited regulation compared to section 8 companies."
15,17,"It is preferable for the PO to work as a legal entity. Only such an entity can enter into legally valid contracts including mobilization of funds from other institutions. There are specific Acts under which the PO could be registered. It is also possible for a PO to migrate from one legal form to another. While choosing a legal form, the following factors may be kept in view:  a. Primary producers should benefit from the surplus generated by the PO. b. Process of Registration should not be too demanding in terms of time and  resources.  c. The legal form needs to fit into its business needs, organizational priorities, social  capital and management capacity.","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.13 Is Registration Mandatory For A Po?",,,,,113,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,"Registration for a Farmer Producer Organisation (FPO) is preferable to work as a legal entity, allowing it to enter into legally valid contracts and mobilize funds. There are specific Acts under which the FPO could be registered, and it is possible for an FPO to migrate from one legal form to another. When choosing a legal form, factors such as ensuring primary producers benefit from the surplus generated, the registration process not being too demanding, and the legal form fitting into business needs and organizational priorities should be considered."
16,18,"The primary producers have skill and expertise in producing. However, they generally need support for marketing of what they produce. The PO will basically bridge this gap. The PO will take over the responsibility of any one or more activities in the value chain of the produce right from procurement of raw material to delivery of the final product at the ultimate consumers' doorstep. In brief, the PO could undertake the following activities:  a. Procurement of inputs b. Disseminating market information c. Dissemination of technology and innovations d. Facilitating finance for inputs e. Aggregation and storage of produce f. Primary processing like drying, cleaning and grading g. Brand building, Packaging, Labeling and Standardization h. Quality control i. Marketing to institutional buyers j. Participation in commodity exchanges k. Export","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.14 What Are The Important Activities Of A Po?",,,,,128,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,"The PO will bridge the gap between primary producers and marketing, taking over various activities in the value chain. These activities include procurement of inputs, dissemination of market information and technology, facilitating finance, aggregation and storage of produce, primary processing, brand building, packaging, labeling, and standardization, quality control, marketing to institutional buyers, participation in commodity exchanges, and export."
17,15,"A PO will support the members in getting more income by undertaking any/many/all of the activities listed under point 1.14 above. By aggregating the demand for inputs, the PO can buy in bulk, thus procuring at cheaper price compared to individual purchase. Besides, by transporting in bulk, cost of transportation is reduced. Thus reducing the overall cost of production. Similarly, the PO may aggregate the produce of all members and market in bulk, thus, fetching better price per unit of produce. The PO can also provide market information to the producers to enable them hold on to their produce till the market price become favourable. All these interventions will result in more income to the primary producers. 1.16  What are other benefits for the members of a PO (other than better income)?  A PO is a collective of farmers (and non-farmers) who are the primary producers of a product (an agricultural produce or a manufactured product). It, therefore, can work as a platform to facilitate better access to government services, like PDS, MNREGA, Scholarships and Pensions, etc. It can liaison with the Government Departments for convergence of programmes, like drinking water, sanitation, health and hygiene.","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.15 How Would A Po Help The Members?",,,,,195,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,"A Farmer Producer Organisation (PO) can help its members by increasing their income through activities like bulk purchasing of inputs at cheaper prices, reducing transportation costs, and aggregating and marketing produce for better prices. Additionally, the PO can provide market information to help members make informed decisions about when to sell their produce. Apart from better income, a PO can also facilitate better access to government services such as PDS, MNREGA, scholarships, and pensions for its members. It can also work as a platform to liaise with government departments for convergence of various programs related to drinking water, sanitation, health, and hygiene."
18,15,"1.17  Who can become member of a PO?  PO is an organization of the producers, specifically the primary producers. All primary producers residing in the relevant geography, and producing the same or similar produce, for which the PO has been formed, can become member of the PO. Membership is voluntary. The procedure for obtaining PO membership depends on the bye-laws of the PO. The founder-members are those who were there at the time of formation of the PO. Other members join the PO later. However, all members enjoy equal rights. A primary producer can become member of a PO by submitting an application and a nominal membership fee. Some POs also charge annual membership renewal fee. Although primary producers obtain membership of PO voluntarily, the promoting institution should make efforts to bring all producers into the PO, especially the small producers. 1.18  Who is a primary producer?   Any person engaged in any activity connected with or related to any primary produce will be treated as producer. Primary produce means the produce of farmers from agriculture and allied activities or produce of persons engaged in handloom, handicrafts and other cottage industries, including any by-product and product resulting from ancillary activities thereof.","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.15 How Would A Po Help The Members?",,,,,200,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,"A Farmer Producer Organisation (PO) is an organization of primary producers, and all primary producers in the relevant area producing the same or similar produce can become members voluntarily. The procedure for obtaining membership depends on the PO's bye-laws, and founder-members are those present at the time of formation. Other members can join later and all members have equal rights. A primary producer can join by submitting an application and nominal membership fee, with some POs charging an annual renewal fee. A primary producer is anyone engaged in activities related to primary produce, including farming, handloom, handicrafts, and cottage industries."
19,15,"Primary produce also includes any activity intended to increase the production or quality of aforementioned products or activities. Persons engaged in agriculture, horticulture, animal husbandry, fishery, sericulture, apiary, handloom, handicrafts, etc., can become members of appropriate PO. Persons engaged in collection of minor forest produce are also eligible for membership of PO although they gather these from forests and strictly are not producers. 1.19  Can a person become member of more than one PO?   Family is the unit of production in rural areas. Benefits from the PO will accrue to members in proportion to the volume/value of produce given to the PO. Therefore, one person from a family can provide the whole produce of the family to the PO and get the same amount of benefit as multiple members providing the same volume/value. If however there are two different POs in the vicinity, each for a different type of produce, say vegetables and milk, one person can become member of both these POs, if the family produces both milk and vegetables.","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.15 How Would A Po Help The Members?",,,,,171,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,"Agricultural, horticultural, and other related workers can join a Producer Organisation (PO) to improve the production and quality of their products. Even those involved in gathering minor forest produce are eligible for membership, despite not being direct producers. In rural areas, the family is considered the production unit, and benefits from the PO are distributed based on the volume or value of the produce contributed. This means that one person can provide the entire family's produce to the PO and receive benefits equivalent to multiple members. If different POs cater to distinct types of produce, such as vegetables and milk, a person can join multiple POs if their family produces both types of goods."
