,chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
10,6,"     4.9 Existing FPOs will also be allowed to avail relevant benefits, if not earlier availed  in any scheme of Government of India,   such as Credit Guarantee Fund and advisory services from National Project Management Agency (NPMA)  under the  Scheme.  The FPOs which are already registered but have not been provided funds under any other schemes and have not yet started operation will also be covered under the Scheme.",Will Be The Hallmark Of Strong Business Growth For Fpo. 4.0 Strategy For Formation Of Fpo And Identification Of Cluster Area,,,,,68,input/md/english/FPO_Scheme_Guidelines_FINAL_English.pdf,para,,"Existing FPOs will be allowed to avail benefits not earlier availed in any Government of India scheme, such as Credit Guarantee Fund and advisory services from NPMA. FPOs already registered but not provided funds under other schemes and not yet operational will also be covered."
11,13,"5.1 At national level, a National Project Management Agency (NPMA) will be set up  by SFAC through transparent manner for providing overall project guidance, data maintenance through integrated portal and information management and monitoring. The NPMA will be equipped with the technical team with five categories of specialisation in Agriculture / Horticulture, Marketing and  Processing, Incubation Service Provider, IT/MIS and Law & Accounting to provide overall guidance at all India level.",5.0 National Project Management Agency (Npma),,,,,71,input/md/english/FPO_Scheme_Guidelines_FINAL_English.pdf,para,,"A National Project Management Agency (NPMA) will be established at the national level by SFAC to provide project guidance, data maintenance, and information management. The NPMA will have a technical team with expertise in Agriculture/Horticulture, Marketing and Processing, Incubation Service Provider, IT/MIS, and Law & Accounting to offer guidance at the all India level."
12,14,"The NPMA will be expected to provide hand holding support and mentoring support to CBBOs, and need to have extensive experience in performing strategic roles, preferably in the agricultural domain at the national and state level. SFAC may, while formulating the criteria for selection of NPMA, take into account the appropriate qualifications and experience of requisite experts, relevant experience of organization/entity in guiding both companies and cooperative organizations as reasonably required for discharge of role envisaged for NPMA under the Scheme including the minimum net worth for suitability. The strength and experience may include strategic inputs around organizational  management, processing, value addition, marketing & market linkage in agriculture/horticulture, accounting & auditing, compliance issues, ICT & MIS experience, incubation services and providing project management support to central and state governments, transaction and post transaction management support, and qualification of experts proposed for the work. The period of engagement of NPMA is to be decided suitably.",5.2 Criteria For Identification Of Npma:,,,,,154,input/md/english/FPO_Scheme_Guidelines_FINAL_English.pdf,para,,"The NPMA should provide hand holding and mentoring support to CBBOs and have extensive experience in strategic roles in the agricultural domain at the national and state level. SFAC will consider appropriate qualifications and experience of experts, relevant experience of the organization in guiding companies and cooperative organizations, and minimum net worth for suitability when formulating the criteria for NPMA selection. The NPMA's strength and experience should include strategic inputs in organizational management, processing, value addition, marketing, market linkage in agriculture/horticulture, accounting, auditing, compliance issues, ICT, MIS experience, incubation services, project management support to governments, transaction and post transaction management support, and qualification of experts. The period of engagement for NPMA will be decided accordingly."
13,9,"The role of the NPMA shall*, inter alia,* include those given as under-    Drawing contours of the program including structuring of clusters:-  NPMA would start the assignment by chalking out program with detailed SOPs for each stakeholder in the value chain. Identification of target value chains required would be steppingstone for development of the road map. Once the value chains are established, it defines clusters to be chosen for FPO formation. Here, NPMA would draft out detailed SOP for CBBO for further action. Value chain analysis would also identify both forward/backward linkage mechanism.     Transaction Advisory for selection of CBBOs:-  NPMA would provide Transaction Advisory services to Implementing Agencies  (those who seek their support) for selection of CBBOs. After preparation of action plan for project execution, NPMA may assist Implementation Agencies in carrying out transaction for engagement of CBBOs for said clusters. Alternately, Implementing Agencies may carry out the selection process on their own. Such step requires delineating detailed scope, team requirement with relevant qualifications & experience.",5.3 Duties And Responsibilities Of Npma :,,,,,168,input/md/english/FPO_Scheme_Guidelines_FINAL_English.pdf,para,,"The NPMA's duties include outlining the program and structuring clusters, identifying target value chains, and defining clusters for FPO formation. They also provide transaction advisory services to Implementing Agencies for the selection of CBBOs and may assist in carrying out transactions for engagement of CBBOs. Alternatively, Implementing Agencies may carry out the selection process on their own, requiring a detailed scope, team requirements, and relevant qualifications and experience."
14,9,"   Post transaction support for effective project/programme implementation:-  After selecting CBBOs as per the requirements, NPMA will be responsible to support SFAC, NCDC & NABARD and other Implementing Agencies including State nominated Implementing Agencies in effective implementation and monitoring of the project execution.  Key Performance Indicators (KPIs) based monitoring of CBBOs would be conducted regularly by NPMA. NPMA in turn will appraise N-PMAFSC regarding the performance of CBBOs, formation of FPOs, handholding support provided by CBBOs etc. through detailed MIS submitted on monthly basis for which ICT based MIS Integrated Portal will also be developed. Further, NPMA may also handhold CBBOs in effective delivery of the project. NPMA should work in tandem with CBBOs and Professional Agencies, if any, and ensure that adequate support is extended to States of North-East and hilly  regions to offset deficiency in specialized manpower and expertise available in such areas including even extending support directly to FPOs/Federation of FPOs for their promotion wherever required. It will assist DAC&FW in formation and promotion of FPOs in the State(s) where there are unavailability of experts. It will also provide suitable professional advisory to existing FPOs who approach for advice.",5.3 Duties And Responsibilities Of Npma :,,,,,192,input/md/english/FPO_Scheme_Guidelines_FINAL_English.pdf,para,,"NPMA is responsible for providing post-transaction support to ensure effective project implementation and monitoring, including conducting regular KPI-based monitoring of CBBOs and appraising N-PMAFSC on their performance. They will also develop an ICT-based MIS Integrated Portal for detailed MIS submission on a monthly basis and provide handholding support to CBBOs for project delivery. NPMA is expected to work closely with CBBOs and Professional Agencies, if any, to ensure adequate support is provided to states in North-East and hilly regions, including extending support directly to FPOs/Federation of FPOs. Additionally, NPMA will assist DAC&FW in forming and promoting FPOs in states where experts are unavailable and provide professional advisory to existing FPOs seeking advice."
15,9,"It may also provide professional advisory to new FPOs being promoted by Value Chain Organisations under the Scheme when required.   Assist in structured interface with stakeholders like Ministries, Financial  Institutions, Training and Research & Development Institutions:-  (i) NPMA is desired to bring in specific capabilities into the system. NPMA may  also act as extended arm with specific output to N-PMAFSC while interacting with various stakeholders like Central/State Departments, Financial Institutions,  Training, Research & Development Institutions or such forum at large. NPMA would help N-PMAFSC to structure the approach, create outreach materials, organize and structure discussions & partnerships etc.   (ii) To function as National level data repository and will maintain the integrated  portal, serving as national platform for FPOs, which will not only cater to meet the data needs(MIS), but will also a function as digital platform for maintaining  membership, activities, business growth and annual accounts of FPOs. It will provide requisite data and analysis to DAC&FW, N-PMAFSC and DMI as may be required from time to time.   Support in formulation of programme & policy directions:-   N-PMAFSC will create knowledge for FPO formation and bring out programmatic  & policy suggestions/ directions.",5.3 Duties And Responsibilities Of Npma :,,,,,192,input/md/english/FPO_Scheme_Guidelines_FINAL_English.pdf,para,,"The NPMA provides professional advisory to new FPOs promoted by Value Chain Organisations and assists in structured interface with stakeholders like Ministries, Financial Institutions, and Training and Research & Development Institutions. It acts as an extended arm with specific output to N-PMAFSC while interacting with various stakeholders and helps to structure the approach, create outreach materials, and organize partnerships. The NPMA also functions as a national level data repository and maintains an integrated portal for FPOs, serving as a national platform for their data needs and digital maintenance. Additionally, it supports in the formulation of program and policy directions, creating knowledge for FPO formation and offering programmatic and policy suggestions."
16,9,"NPMA will assist in formulation of such  suggestions, churned out from the project's learning; which has capability of  adding value to agri-business overall.    Policy orientation and related advocacy at National and State level:-  NPMA will assist in facilitating and identifying National and State level institutes in the field of Agribusiness. There is need to partner with such stakeholders for effective project implementation. NPMA shall assist in linking/undertaking MoUs with these institutions for long term engagement and development of FPOs. Also, NPMA will assist in such advocacy among stakeholders.",5.3 Duties And Responsibilities Of Npma :,,,,,89,input/md/english/FPO_Scheme_Guidelines_FINAL_English.pdf,para,,"NPMA will assist in formulating suggestions from project learning to add value to agri-business. It will facilitate policy orientation and advocacy at the national and state levels, identifying institutes and partnering with stakeholders for effective project implementation. NPMA will also help in linking and undertaking MoUs with institutions for long-term engagement and development of FPOs, as well as advocating among stakeholders."
17,10,"6.1 In order to form and promote FPOs in uniform and effective manner so as to  achieve the target of formation of 10,000 new FPOs in  5 years and to make the FPOs economically sustainable, tltyt hht    three Implementing Agencies, namely,  SFAC, NCDC and NABARD, shall be responsible to form and promote FPOs. 6.1.1 SFAC will form and promote those FPOs to be incorporated under Part IX A of Companies Act.  6.1.2 NCDC will form and promote those FPOs to be registered under any Cooperative Societies Act of the States.             6.1.3 NABARD will form and promote those FPOs which are registered either  under Part IX A of Companies Act or registered under any Co-operative Societies Act of States.  6.2 In addition to afore-stated three implementing agencies, if any State/Union  Territory is desirous to have its own implementing agency, State/UT may  approach DAC & FW with details about the State/UT, its agency, activities and experience of the agency etc., and DAC & FW will consider the proposal on experiences and existing manpower required for formation and promotion of FPOs in the region.",6.0 Implementing Agencies,,,,,181,input/md/english/FPO_Scheme_Guidelines_FINAL_English.pdf,para,,"Three implementing agencies, SFAC, NCDC, and NABARD, are responsible for forming and promoting FPOs to achieve the target of 10,000 new FPOs in 5 years. SFAC will focus on FPOs incorporated under Part IX A of the Companies Act, while NCDC will work with FPOs registered under any Cooperative Societies Act of the States. NABARD will support FPOs registered under Part IX A of Companies Act or any Co-operative Societies Act of States. Additionally, states or union territories can establish their own implementing agencies by approaching DAC & FW with relevant details for consideration."
18,10,"   6.3 DAC&FW may, in due course, identify and assign other additional Implementing  Agencies to cover various sectors and geographical locations to form 10,000  FPOs as per the need of the programme.    6.4 The Initial Implementing Agencies as well as the State level or any other  Implementing Agencies approved by DAC&FW shall also be supported.      6.5 Year-wise indicative target for Implementing Agencies- Considering the  Implementing Agencies' existence in the States/Regions/Districts/Produce Clusters, their human resource and also their area of specialization, targets are to be tentatively allocated by Project Management Advisory and Fund Sanctioning Committee (N-PMAFSC) in consultation with the Implementing Agencies. In such case, the targets may be interchangeable on requirement  basis.",6.0 Implementing Agencies,,,,,111,input/md/english/FPO_Scheme_Guidelines_FINAL_English.pdf,para,,"DAC&FW may identify and assign additional Implementing Agencies to form 10,000 FPOs. The Initial Implementing Agencies and approved State level or other Implementing Agencies will be supported. Year-wise indicative targets for Implementing Agencies will be allocated by N-PMAFSC in consultation with the Implementing Agencies, considering their existence, human resources, specialization, and area of operation. Targets may be interchangeable based on requirements."
19,11,"(i) Implementing Agencies will closely and cohesively work with CBBOs to  ensure that CBBOs perform their activities to make FPOs economically sustainable.  (ii) Implementing Agencies will also monitor CBBOs to ensure regular  data entry  on integrated portal with respect to details of respective FPOs.  (iii) Implementing Agencies can operate through their MIS portal till Integrated  Portal is put in place to ensure uniformity of database on FPO. Once national level Integrated Portal managed through National Project Management Agency (NPMA) is put in place, Implementing Agencies will have to ensure interoperability with Integrated Portal to ensure smooth data transfer and operate in coordination with Integrated Portal design and requirement.  (iv) NABARD and NCDC will maintain and manage Credit Guarantee Fund  (CGF) as per the established procedure.  (v) Implementing Agencies in consultation with DAC&FW will formulate rating  tools for FPOs to assess them in terms of level of activity, economic viability and sustainability, etc.  The rating of the FPOs can be used as an instrument to promote FPOs.  (vi) Implementing Agencies will prepare Annual Action Plan and submit to  DAC&FW in advance for consideration of Project Management Advisory and  Fund Sanctioning Committee (N-PMAFSC) along with prescribed Utilization Certificate.",6.6 Duties And Responsibilities Of Implementing Agencies:,,,,,196,input/md/english/FPO_Scheme_Guidelines_FINAL_English.pdf,para,,"Implementing Agencies are responsible for working closely with CBBOs to ensure the economic sustainability of FPOs and monitoring their activities. They will also oversee the regular data entry on the integrated portal and ensure interoperability with the national level Integrated Portal managed through NPMA. NABARD and NCDC will manage the Credit Guarantee Fund, while the Implementing Agencies, in consultation with DAC&FW, will develop rating tools for FPOs to assess their activity level and sustainability. Additionally, the Implementing Agencies will prepare an Annual Action Plan and submit it to DAC&FW for consideration by the Project Management Advisory and Fund Sanctioning Committee."
20,11," (vii) As assigned by DAC&FW/N-PMAFSC, Implementing Agency will coordinate  with concerned Value-Chain Organization(s) regarding stages of formation and promotion of FPOs by those organizations along with FPO management  cost & utilization of previous amount along with documentary proof from time to time as well as requirement of Equity Grant for channelizing their claim to  N-PMAFSC for payment.  (viii) Other Implementing agencies may create with prior approval of DAC&FW, if  and when required, their monitoring and data management units for FPOs to manage the growing volume of FPOs and their activities but will coordinate with NPMA to provide all requisite input, as national level data repository.",6.6 Duties And Responsibilities Of Implementing Agencies:,,,,,105,input/md/english/FPO_Scheme_Guidelines_FINAL_English.pdf,para,,"Implementing agencies are responsible for coordinating with value-chain organizations regarding the formation and promotion of FPOs, as well as managing FPO management costs and providing documentary proof of fund utilization. They may create monitoring and data management units with prior approval to handle the increasing volume of FPOs, but must coordinate with NPMA for necessary input as a national level data repository."
21,12,"7.1 Implementing Agencies will set up Cluster- Based Business Organizations  (CBBOs) at the State/Cluster level to form and promote FPOs as per their  requirements; however, targets for produce clusters, full or part of the State or  region will be allocated by Project Management Advisory and Fund Sanctioning Committee (N-PMAFSC). The Implementing Agencies will apply due diligence to  ensure that professionally competent CBBOs are transparently engaged & have  experience in promotion and professional supports to FPOs.  a) In a State, based on geography, produce clusters, cropping pattern, etc.,  there may be one or more than one CBBO. Even one CBBO may serve more than one State as per requirement. However, CBBOs should be given work according to available human resources with them, their past turnover and work experience etc.  b) The CBBOs should be going concern with professional experience and  exposure in formation of FPOs in agriculture and allied sector and providing handholding support to them.  c) The CBBOs should be supported with five categories of specialists from the  domain of (i) Crop husbandry; (ii) Agri. marketing / Value addition and processing; (iii) Social mobilization; (iv) Law & Accounts; and (v) IT/MIS in agriculture & agriculture marketing.",7.0 Cluster- Based Business Organizations (Cbbos),,,,,196,input/md/english/FPO_Scheme_Guidelines_FINAL_English.pdf,para,,"Cluster-Based Business Organizations (CBBOs) will be set up by Implementing Agencies at the State/Cluster level to promote FPOs, with targets allocated by the Project Management Advisory and Fund Sanctioning Committee. The selection of CBBOs will involve due diligence to ensure their professional competence, transparency, and experience in supporting FPOs. Depending on factors like geography and cropping patterns, there may be one or more CBBOs in a State, and they may serve multiple States based on resource availability. CBBOs are expected to have professional experience in forming FPOs in the agriculture and allied sectors, and they should be supported by specialists in crop husbandry, agri-marketing, social mobilization, law & accounts, and IT/MIS in agriculture and agriculture marketing."
22,12,"The CBBOs with requisite number of other technical and supporting staff to be housed/operated from their own offices in respective States or from offices of respective Implementing Agencies, which have selected them.a) The professional organization to be identified to function as CBBOs will  be selected following a transparent method and the organization may be required to demonstrate such technical strength as is reasonably required  for discharging its role envisaged under the Scheme.   b) A Committee under Chairmanship of MD, SFAC with representatives of  Chairman, NABARD and MD, NCDC will consider and recommend the criteria for eligibility and qualification and other minimum requirements to select the CBBOs. The Committee may consider minimum requisite qualification and experience of requisite experts of CBBO, area of expertise & minimum experience as well as net worth of organization to be selected as CBBO. Finalization of criteria for selection will be with approval of DAC&FW.  c) Implementing agencies, if required, may seek the support of NPMA for  assistance in the selection process.  d) Each Implementing Agency will then draw up the list of empaneled  CBBOs for engagement by them in any cluster as may be necessary.","7.0 Cluster- Based Business Organizations (Cbbos),7.2 Criteria For Identification Of Cbbos:",,,,,191,input/md/english/FPO_Scheme_Guidelines_FINAL_English.pdf,para,,"The CBBOs must have the necessary technical and supporting staff to operate from their own offices or the offices of the Implementing Agencies in their respective states. The selection of professional organizations to function as CBBOs will be done through a transparent method, and they must demonstrate the technical strength required for their role under the Scheme. A Committee chaired by the MD of SFAC, with representatives from NABARD and NCDC, will recommend the eligibility criteria and minimum requirements for selecting CBBOs, including qualifications, experience, expertise, and net worth. The finalization of the selection criteria will require approval from DAC&FW. Implementing agencies may seek support from NPMA for assistance in the selection process, and each Implementing Agency will create a list of empaneled CBBOs for engagement in any necessary cluster."
