,chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
10,11,## Table Of Contents,Re-Vamped National Food Security Mission (Nfsm) Operational Guidelines (2018-19 To 2019-20),,,,,4,input/md/english/NFSM12102018.pdf,heading,,
11,12,"| S.No.                                                       | Contents               | Page                                                 |
|-------------------------------------------------------------|------------------------|------------------------------------------------------|
| No.                                                         |                        |                                                      |
| Part –IV National Food Security Mission (NFSM) Seed Village |                        |                                                      |
| Programme                                                   |                        |                                                      |
| 1                                                           | Seed Village Programme | 238                                                  |
| XXIX                                                        | Details                | of                                                   |
| available/allowed for Seed Village Programme under          |                        |                                                      |
| Sub-Mission on Seeds & Planting Material (SMSP)             |                        |                                                      |
| 240                                                         | XXX                    | The pattern of assistance available for Seed Village |
| Programme under Sub-Mission on Seeds & Planting             |                        |                                                      |
| Material (SMSP)                                             |                        |                                                      |","Re-Vamped National Food Security Mission (Nfsm) Operational Guidelines (2018-19 To 2019-20),Table Of Contents",,,,,55,input/md/english/NFSM12102018.pdf,table,,
12,13,## Abbreviations,Re-Vamped National Food Security Mission (Nfsm) Operational Guidelines (2018-19 To 2019-20),,,,,2,input/md/english/NFSM12102018.pdf,heading,,
13,14,ACPP  Accelerated Crop Production Programme  APR  Annual Progress Report  ATMA  Agricultural Technology Management Agency  CCI  Cotton Corporation of India  CDD  Crop Development Directorate  CIAE  Central Institute of Agricultural Engineering  CICR  Central Institute of Cotton Research  CRIJAF  Central Research Institute of Jute and Allied Fibers  CRRI  Central Rice Research Institute  CSC  Central Seeds Committee  CYMMIT  International Maize and Wheat Improvement Center  DAC  Department of Agriculture and Cooperation  DBT  Direct Benefit Transfer  DFSMEC  District Food Security Mission Executive Committee  DOCD  Directorate of Cotton Development  DOJD  Directorate of Jute Development  DOSD  Directorate of Sugarcane Development  DRR  Directorate of Rice Research  DWR  Directorate of Wheat Research  ELS  Extra Long Staple Cotton  FLDs  Front Line Demonstrations  FPO  Farmer Producer Organization  FFC  Fourteenth Finance Commission  GC  General Council  HDPS  High Density Planting Systems  HYV  High Yielding Variety  ICAR  Indian Council of Agricultural Research  ICDP  Integrated Cereal Development Programme  ICRISAT  International Crops Research Institute for the Semi - Arid Tropics  ICT  Information Communication Technology  INM  Integrated Nutrient Management  IIPR  Indian Institute of Pulses Research  IPM  Integrated Pest Management  IRM  Insecticide Resistance Management  INM  Integrated Nutrient Management  IPM  Integrated Pest Management  IRRI   International Rice Research Institute  IISR  Indian Institute of Sugarcane Research  IISS  Indian Institute of Soil Science  JTM  Jute Technology Mission  KVK  Krishi Vigyan Kendra  NABARD  National Bank for Agriculture and Rural Development  NAFED  National Agricultural Cooperative Marketing Federation of India Limited,"Re-Vamped National Food Security Mission (Nfsm) Operational Guidelines (2018-19 To 2019-20),Abbreviations",,,,,225,input/md/english/NFSM12102018.pdf,para,,
14,15,"| NALMOT    | National Level Monitoring Team                                   |
|-----------|------------------------------------------------------------------|
| NCIPM     | National Centre for Integrated Pest Management                   |
| NDC       | National Development Council                                     |
| NFSM      | National Food Security Mission                                   |
| NFSMEC    | National Food Security Mission Executive Committee               |
| NGO       | Non-Government Organizations                                     |
| NSC       | National Seeds Corporation                                       |
| NIRJAFT   | National Institute of Research on Jute & Allied Fiber Technology |
| OPMAS     | On Line Pest Monitoring and Advisory Services                    |
| PFMS      | Public Financial Management System                               |
| PMA       | Project Management Agency                                        |
| PMT       | Project Management Team                                          |
| QPR       | Quarterly Progress Report                                        |
| SAMETI    | State Agricultural Management and Extension Training Institute   |
| SAU       | State Agriculture University                                     |
| SBI       | Sugarcane Breeding Institute                                     |
| SDA       | State Department of Agriculture                                  |
| SFAC      | Small Farmers Agri-business Consortium                           |
| SSC       | State Seed Corporation                                           |
| SSCA      | State Seed Certification Agency                                  |
| SC        | Schedule Caste                                                   |
| SC        | Seed Committee                                                   |
| SCP       | Special Component Plan                                           |
| SHGs      | Self Help Groups                                                 |
| SRI       | System of Rice Intensification                                   |
| SSCA      | State Seed Certification Agency                                  |
| ST        | Schedule Tribe                                                   |
| TSP       | Tribal Sub-Plan                                                  |
| TMC       | Technology Mission on Cotton                                     |
| VSI       | Vasant Dada Sugar Institute                                      |
| UPCSR     | Uttar Pradesh Council of Sugarcane Research                      |","Re-Vamped National Food Security Mission (Nfsm) Operational Guidelines (2018-19 To 2019-20),Abbreviations",,,,,154,input/md/english/NFSM12102018.pdf,table,,
15,16,## Part-I,Re-Vamped National Food Security Mission (Nfsm) Operational Guidelines (2018-19 To 2019-20),,,,,2,input/md/english/NFSM12102018.pdf,heading,,
16,17,# National Food Security Mission (Nfsm),,,,,,6,input/md/english/NFSM12102018.pdf,heading,,
17,18,# (Foodgrain Crops) Re-Vamped National Food Security Mission (Nfsm),,,,,,9,input/md/english/NFSM12102018.pdf,heading,,
18,19,## Operational Guidelines (Foodgrain Crops) 1. Introduction,(Foodgrain Crops) Re-Vamped National Food Security Mission (Nfsm),,,,,7,input/md/english/NFSM12102018.pdf,heading,,
19,19,"1.1  The National Development Council (NDC) in its 53rd meeting held on 29th May, 2007 adopted a resolution to launch a Food Security Mission comprising rice, wheat and pulses to increase the annual production of rice by 10 million tonnes, wheat by 8 million tonnes and pulses by 2 million tonnes by the end of the Eleventh Plan (2011-12).  Accordingly, a Centrally Sponsored Scheme, 'National Food Security Mission' (NFSM), was launched in October 2007. The Mission met with an overwhelming success and achieved the targeted additional production of rice, wheat and pulses.  The Mission continued during 12th Five Year Plan with new targets of additional production of food grains of 25 million tonnes of food grains comprising of 10 million tonnes rice, 8 million tonnes of wheat, 4 million tonnes of pulses and 3 million tonnes of coarse cereals by the end of 12th Five Year Plan. Considering the experience and feedback received from the States major changes were made in approach, norms of financial assistance and programme implementation strategy which are reflected in the revised operational guidelines. Based on past experience and performance of 12th Plan, it has been decided to continue the programme beyond 12th plan i.e. 2017-18 to 2019-20, which is coterminus with Fourteenth Finance Commission (FFC) period with new targets to achieve 13 million tonnes of additional foodgrains production comprising of Rice - 5 million tonnes, Wheat- 3 million tonnes, Pulses- 3 million tonnes and Coarse Cereals- 2 million tonnes by 2019-20.  1.2  The National Food Security Mission (NFSM), during the 12th Five Year Plan, had five components (i) NFSM- Rice; (ii) NFSM-Wheat; (iii) NFSM-Pulses; (iv) NFSM- Coarse Cereals; and (v) NFSM-Commercial Crops. During 2017-18, the programme was implemented with components/interventions/cost norms/pattern of assistance of 12th plan.","(Foodgrain Crops) Re-Vamped National Food Security Mission (Nfsm),Operational Guidelines (Foodgrain Crops) 1. Introduction",,,,,291,input/md/english/NFSM12102018.pdf,para,,
