,chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
10,14,"All new KCC must be issued as smart card cum debit card as laid down in Part II of the Annex. Further, at the time of renewal of existing KCC; farmers must be issued smart card cum debit card.  The short term credit limit and the term loan limit are two distinct components of the aggregate KCC limit bearing different rates of interest and repayment periods. Until a composite card could be issued with appropriate software to separately account transactions in the sub limits, two separate electronic cards may be issued for all new/renewed cards.",7 Issue Of Electronic Kisan Credit Cards,,,,,95,input/md/english/04MCKCC03072017.pdf,para,,"Electronic Kisan Credit Cards should be issued as smart card cum debit card as per the guidelines. When renewing existing KCC, farmers must be issued smart card cum debit card. The short term credit limit and the term loan limit are distinct components of the aggregate KCC limit with different rates of interest and repayment periods. Until a composite card can be issued, two separate electronic cards may be issued for new/renewed cards. The separate cards will account for transactions in the sub limits."
11,15,"i.  Banks may determine the validity period of KCC and its periodic review.    ii.  The review may result in continuation of the facility, enhancement of limit or cancellation of the limit/withdrawal of the facility depending upon increase in cropping area/pattern and performance of the borrower.    iii.  When the bank has granted extension and/or re-schedule the period of repayment on account of natural calamities affecting the farmer, the period for reckoning the status of operations as satisfactory or otherwise would get extended together with the extended amount of limit. When the proposed extension is beyond one crop season, the aggregate of debits for which extension is granted is to be transferred to a separate term loan account with stipulation for repayment in installments.",8 Validity/Renewal,,,,,122,input/md/english/04MCKCC03072017.pdf,para,,"Banks can determine the validity period of KCC and review it periodically, leading to continuation, enhancement, or cancellation of the facility based on cropping area and borrower performance. If the bank extends or reschedules repayment due to natural calamities, the reckoning of satisfactory operations is also extended, and if the extension is beyond one crop season, the debits are transferred to a separate term loan account with installment repayment stipulations."
12,16,"The rate of interest will be as stipulated in DBR Master Directions on Interest Rate on Advances.10.1 The repayment period may be fixed by banks as per the anticipated harvesting and  marketing period for the crops for which the loan has been granted.  10.2 The term loan component will be normally repayable within a period of 5 years  depending on the type of activity/investment as per the existing guidelines applicable for investment credit.  10.3 Financing banks may, at their discretion, provide longer repayment period for term loan  depending on the type of investment.","9 Rate Of Interest (Roi) :,10 **Repayment Period :**",,,,,94,input/md/english/04MCKCC03072017.pdf,para,,"The rate of interest will be as per DBR Master Directions on Interest Rate on Advances. The repayment period may be fixed by banks based on the anticipated harvesting and marketing period for the crops. The term loan component will be normally repayable within 5 years, depending on the type of activity/investment. Financing banks may provide a longer repayment period for term loans at their discretion, depending on the type of investment."
13,18,"To be decided by banks.12.1 Security will be applicable as per RBI guidelines prescribed from time to time. 12.2 Security requirement may be as under :  i. Hypothecation of crops:  For KCC limit upto ₹ 1.00 lakh banks are to waive margin/security requirements. ii. With tie-up for recovery: Banks may consider sanctioning loans on hypothecation of crops up to card limit of ₹ 3.00 lakh without insisting on collateral security. iii. Collateral security: Collateral security may be obtained at the discretion of Bank for loan limits above ₹ 1.00 lakh in case of non-tie-up and above ₹ 3.00 lakh in case of tie-up advances. iv. In states where banks have the facility of on-line creation of charge on the land records, the same shall be ensured.","11 **Margin**,12 **Security**",,,,,127,input/md/english/04MCKCC03072017.pdf,para,,"Banks will decide the margin and security requirements, with security being in line with RBI guidelines. For KCC limits up to ₹1.00 lakh, banks may waive margin/security requirements for hypothecation of crops. Loans up to ₹3.00 lakh with tie-up for recovery may be sanctioned without collateral security. Collateral security may be obtained at the discretion of the bank for loan limits above ₹1.00 lakh in non-tie-up cases and above ₹3.00 lakh in tie-up advances. In states with online creation of charge on land records, this should be ensured."
14,20,"Uniformity to be adopted in respect of following:  13.1 The applicable interest subvention /incentive for prompt repayment4 as advised by  Government of India and/or State Governments. The bankers will give adequate publicity of the facility so that maximum farmers may benefit from the scheme.  13.2  Besides the mandatory crop insurance, the KCC holder should have the option to avail  the benefit of any type of asset insurance, accident insurance (including PAIS), health insurance (wherever product is available) and have premium paid through his/her KCC account. Premium has to be borne by the farmer/bank according to the terms of the scheme. Farmer beneficiaries should be made aware of the insurance cover available  and their consent (except in case of crop insurance, it being mandatory) is to be obtained, at the application stage itself.    13.3 A one-time documentation5 at the first time of availment of KCC loan and thereafter  simple declaration (about crops grown/proposed) by farmer from the second year onwards.",13. Other Features,,,,,159,input/md/english/04MCKCC03072017.pdf,para,,"Uniformity to be adopted in respect of applicable interest subvention/incentive for prompt repayment as advised by Government of India and/or State Governments. The KCC holder should have the option to avail the benefit of any type of asset insurance, accident insurance, health insurance, and have premium paid through his/her KCC account. Farmer beneficiaries should be made aware of the insurance cover available and their consent is to be obtained at the application stage. A one-time documentation at the first time of availment of KCC loan and thereafter a simple declaration by the farmer from the second year onwards is required. The bankers will give adequate publicity of the facility so that maximum farmers may benefit from the scheme."
15,21,"14.1 The extant prudential norms on income recognition, asset-classification and  provisioning6 will apply for loans granted under the KCC Scheme.    14.2 Charging of interest is to be done uniformly as is applicable to agricultural advances.  15 Processing fee, inspection charges and other charges may be decided by banks. 16 Other conditions while implementing the revised guidelines of KCC Scheme :    16.1 In case the farmer applies for loan against the warehouse receipt of his produce, the  banks would consider such requests as per the established procedure and guidelines. However, when such loans are sanctioned, these should be linked with the crop loan account, if any, and the crop loan outstanding in the account could be settled at the stage of disbursal of the pledge loan, if the farmer so desires.    16.2 The National Payments Corporation of India (NPCI) will design the KCC card to be  adopted by all the banks with their branding. …………………………………………………………………………………………………….",14 **Classification Of Account As Npa :**,,,,,154,input/md/english/04MCKCC03072017.pdf,para,,"The existing prudential norms for income recognition, asset classification, and provisioning will be applicable to loans under the KCC Scheme. Interest should be charged uniformly as for agricultural advances, and other charges may be determined by banks. When a farmer applies for a loan against the warehouse receipt of their produce, banks should consider such requests according to established procedures. Additionally, the NPCI will design the KCC card to be adopted by all banks with their branding."
16,18,"A.  Land holding : 2 acres      B.  Cropping Pattern  Paddy - 1 acre (Scale of finance plus crop insurance per acre : ₹.11000)  Sugarcane - 1 acre (Scale of finance plus crop insurance per acre : ₹.22,000)      C.  Investment / Allied Activities  i  Establishment of 1+1 Dairy Unit in 1st Year () (Unit Cost : ₹ 20,000 per animal)  ii  Replacement of Pump set in 3rd year (Unit Cost : ₹.30,000)    2.  (i)  Crop loan Component  :  ₹.33,000  Cost of cultivation of 1 acre of Paddy and 1acre of Sugarcane (11,000+22,000)  :  ₹. 3,300  Add : 10% towards post-harvest / household expense / consumption Add : 20% towards farm maintenance  :  ₹. 6,600  Total Crop Loan limit for 1st year  :  ₹. 42,900  Loan Limit for 2nd year      :  ₹. 4,300  Add : 10% of the limit towards cost escalation / increase in scale of finance (10% of 42900 i.e 4300)  ₹. 47,200    Loan Limit for 3rd year  :      ₹. 4,700  Add : 10% of the limit towards cost escalation / increase in scale of finance (10% of 47,200 i.e., 4,700)  ₹. 51,900    :    Loan Limit for 4th year  :      ₹.",Illustration I A. **Small Farmer Cultivating Multiple Crops In A Year** 1. Assumptions,,,,,191,input/md/english/04MCKCC03072017.pdf,para,,"Small farmer cultivating multiple crops in a year with 2 acres of land and a cropping pattern of paddy and sugarcane. The investment and allied activities include the establishment of a dairy unit in the first year and the replacement of a pump set in the third year. The crop loan component for the first year is ₹42,900, for the second year is ₹47,200, for the third year is ₹51,900, and for the fourth year is ₹."
17,18,"5,200  Add : 10% of the limit towards cost escalation / increase in scale of finance (10% of 51,900 i.e 5,200)  ₹. 57,100    :    Loan Limit for 5th year  :      ₹. 5,700  Add : 10% of the limit towards cost escalation / increase in scale of finance (10% of 57100 i.e 5700)  ₹. 62,800  Say ….(A) :  ₹. 63,000     :",Illustration I A. **Small Farmer Cultivating Multiple Crops In A Year** 1. Assumptions,,,,,60,input/md/english/04MCKCC03072017.pdf,para,,"The loan limit for the 5th year is ₹57,100, with an additional 10% for cost escalation, bringing it to ₹62,800. This results in a final loan limit of ₹63,000."
18,25,"Note: Drawing Limit will be reduced every year based on repayment schedule  of the term loan(s) availed and withdrawals will be allowed up to the drawing limit.|                                                                     |     |
|---------------------------------------------------------------------|-----|
| (ii)                                                                |     |
| Term loan component :                                               |     |
|                                                                     |     |
|                                                                     |     |
| 1st Year : Cost of 1+1 Dairy Unit                                   | :   |
|                                                                     |     |
| 3rd Year : Replacement of Pumpset :                                 | :   |
|                                                                     |     |
| Total term loan amount                                        ….(B) |     |
| :                                                                   |     |
| ₹. 70,000                                                           |     |
|                                                                     |     |
| :                                                                   |     |
| ₹. 1,33,000                                                         |     |
|                                                                     |     |
| Maximum Permissible Limit /                                         |     |
| Kisan Credit Card Limit (A) +(B)                                    |     |
|                                                                     |     |
|                                                                     |     |
| :                                                                   |     |
| Rs. 1.33 lakh                                                       |     |
|                                                                     |     |
|                                                                     |     |",Illustration I A. **Small Farmer Cultivating Multiple Crops In A Year** 1. Assumptions,,,,,75,input/md/english/04MCKCC03072017.pdf,para,,"The drawing limit will decrease annually based on the repayment schedule of the term loans, with withdrawals allowed up to the limit. The term loan component includes the cost of a dairy unit in the first year and the replacement of a pumpset in the third year, totaling ₹70,000 and ₹1,33,000 respectively. The maximum permissible limit or Kisan Credit Card limit is the sum of the term loan amount, amounting to Rs. 1.33 lakh."
19,26,"1.  Assumptions :    2.  Land Holding : 10 acres    3.  Cropping Pattern :      Paddy - 5 acres (Scale of finance plus crop insurance per acre ₹.11,000) Followed by Groundnut - 5 acres (Scale of finance plus crop insurance per acre ₹.10,000) Sugarcane - 5 acres (Scale of finance plus crop insurance per acre ₹.22,000)    4.  Investment / Allied Activities :      i.  Establishment  1+1 Dairy Unit in 1st Year (Unit cost : ₹.50,000)      ii.  Purchase of Tractor in 1st Year (Unit Cost : ₹.6,00,000)    2.  Assessment of Card Limit",B **Other Farmer Cultivating Multiple Crops In A Year**,,,,,88,input/md/english/04MCKCC03072017.pdf,para,,"A farmer with 10 acres of land cultivates paddy, groundnut, and sugarcane in a specific pattern, with corresponding scale of finance and crop insurance per acre. Additionally, the farmer invests in establishing a dairy unit and purchasing a tractor in the first year. The assessment of card limit is also part of the process."
20,27,"|                                                     |            |
|-----------------------------------------------------|------------|
| (i)                                                 |            |
| Crop loan Component                                 |            |
|                                                     |            |
| :                                                   | ₹ 2,15,000 |
|                                                     |            |
| Cost of cultivation of 5 acres of Paddy, 5 Acres of |            |
| Groundnut and 5 acres of Sugarcane                  |            |
| :                                                   | ₹ 21,500   |
| consumption                                         |            |
| Add : 20% towards farm maintenance                  | :          |
| Total Crop Loan limit for 1st year                  |            |
|                                                     |            |
| :                                                   |            |
| ₹ 2,79,500                                          |            |
| Loan Limit for 2nd year                             |            |
|                                                     |            |
|                                                     |            |
|                                                     |            |
| :                                                   | ₹ 27,950   |
| in scale of finance (10% of 2,79,500 i.e., 27,950)  |            |
|                                                     |            |
| :                                                   |            |
| ₹ 3,07,450                                          |            |",B **Other Farmer Cultivating Multiple Crops In A Year**,,,,,66,input/md/english/04MCKCC03072017.pdf,table,,"Farmers cultivating multiple crops in a year can avail a crop loan component of ₹2,15,000 for the cost of cultivation of paddy, groundnut, and sugarcane. This includes an additional 20% for farm maintenance, resulting in a total crop loan limit of ₹2,79,500 for the first year. For the second year, the loan limit is ₹27,950, which is 10% of the first year's limit, amounting to a total of ₹3,07,450."
21,28,"Loan Limit for 3rd year      :  ₹ 30,750  Add : 10% of the limit towards cost escalation / increase  in scale of finance (10% of 3,07,450 i.e., 30,750)    :  ₹ 3,38,200  Loan Limit for 4th year      :  ₹ 33,800  Add : 10% of the limit towards cost escalation / increase in scale of finance (10% of 338200 i.e., 33,800)    :  ₹ 3,72,000  Loan Limit for 5th year      :  ₹ 37,200  Add : 10% of the limit towards cost escalation / increase in scale of finance (10% of 3,72,000 i.e., 37,200)    :  ₹ 4,09,200  :  ₹ 4,09,000",B **Other Farmer Cultivating Multiple Crops In A Year**,,,,,96,input/md/english/04MCKCC03072017.pdf,para,,"The loan limit for the 3rd year is ₹30,750, with an additional 10% for cost escalation, bringing the total to ₹3,38,200. For the 4th year, the loan limit is ₹33,800, with an additional 10% for cost escalation, totaling ₹3,72,000. In the 5th year, the loan limit is ₹37,200, with an additional 10% for cost escalation, resulting in a total of ₹4,09,200."
22,29,"(ii)  Term loan component :  1st Year : Cost of   1 +1  Dairy Unit  :  ₹ 1,00,000  : Purchase of Tractor  :  ₹ 6,00,000  Total term loan amount                                        ….(B)   ₹ 7,00,000  Maximum Permissible Limit /   :  Kisan Credit Card Limit (A) +(B)  ₹ 11,09,000    Drawing Limit will be reduced every year based on repayment schedule of the term loan(s) availed and withdrawals will be allowed up to the drawing limit.",Say…. (A),,,,,70,input/md/english/04MCKCC03072017.pdf,para,,"The term loan component for the 1st year includes the cost of 1+1 Dairy Unit and the purchase of a tractor, totaling ₹7,00,000. The maximum permissible limit for the Kisan Credit Card is ₹11,09,000, which includes the term loan amount. The drawing limit will decrease annually based on the repayment schedule of the term loans, and withdrawals will be allowed up to the drawing limit."
23,30,"1.  Land holding : 1 acre      2.  Crops grown : Paddy (Scale of finance plus crop insurance per acre : ₹ 11,000)      3.  There is no change in Cropping Pattern for 5 years      4.  Allied Activities to be financed - One Non-Descript Milch Animal ( Unit Cost Rs : 15,000)",Illustration Ii **Assessment Of Kcc Limit** 1. **Marginal Farmer Cultivating Single Crop In A Year** 1. Assumptions :,,,,,50,input/md/english/04MCKCC03072017.pdf,para,,"The assessment of KCC limit for a marginal farmer cultivating a single crop in a year is based on specific assumptions including land holding, crops grown, and no change in cropping pattern for 5 years. In this case, the farmer has 1 acre of land and grows paddy, with a scale of finance plus crop insurance per acre set at ₹11,000. Additionally, the farmer plans to finance allied activities by acquiring one non-descript milch animal at a unit cost of Rs 15,000."
24,31,"|                                                        |                                               |
|--------------------------------------------------------|-----------------------------------------------|
| (i)                                                    |                                               |
| Crop loan Component                                    |                                               |
|                                                        |                                               |
|                                                        |                                               |
| (Cost of cultivation for 1 acre of Paddy)              | :                                             |
| :                                                      | ₹ 1,100                                       |
| consumption                                            |                                               |
| :                                                      | ₹ 2,200                                       |
| Add : 20% towards farm maintenance                     |                                               |
|                                                        |                                               |
| Total Crop Loan limit for 1st year            ….(A1)   |                                               |
|                                                        |                                               |
| :                                                      |                                               |
| ₹ 14,300                                               |                                               |
|                                                        |                                               |
|                                                        |                                               |
| (ii)                                                   |                                               |
| Term Loan Component                                    |                                               |
|                                                        |                                               |
|                                                        |                                               |
| Cost of One Milch Animal                               |                                               |
| ….(B)                                                  |                                               |
|                                                        | :                                             |
| 1st Year Composite KCC Limit :         (A1) + (B)      |                                               |
|                                                        |                                               |
| :                                                      |                                               |
| ₹                                                      |                                               |
|                                                        |                                               |
| 29,300                                                 |                                               |
| 2nd Year :                                             |                                               |
|                                                        |                                               |
|                                                        |                                               |
| Crop loan component :                                  |                                               |
|                                                        |                                               |
|                                                        |                                               |
| :                                                      | ₹ 15,730                                      |
| escalation / increase in scale of finance [14,300+(10% |                                               |
| of 14300 = 1430)]                                      |                                               |
| ….(A2)                                                 |                                               |
|                                                        |                                               |
| :                                                      |                                               |
| ₹ 30,730                                               | 2nd Year Composite KCC Limit : A2+B (15730 +  |
| 15000)                                                 |                                               |
|                                                        |                                               |
| 3rd Year :                                             |                                               |
|                                                        |                                               |
|                                                        |                                               |
| Crop loan component :                                  |                                               |
|                                                        |                                               |
|                                                        |                                               |
| :                                                      | ₹ 17,300                                      |
| escalation / increase in scale of finance [15,730+(10% |                                               |
| of 15730 = 1570)]                                      |                                               |
| ….(A3)                                                 |                                               |
|                                                        |                                               |
| :                                                      |                                               |
| ₹ 32,300                                               | 3rd Year Composite KCC Limit : A3+B (17,300 + |
| 15,000)                                                |                                               |
|                                                        |                                               |
| 4th Year :                                             |                                               |
|                                                        |                                               |
|                                                        |                                               |
| Crop loan component :                                  |                                               |
|                                                        |                                               |
|                                                        |                                               |
| :                                                      | ₹ 19,030                                      |
| escalation / increase in scale of finance [17,300+(10% |                                               |",2. Assessment Of Card Limit :,,,,,151,input/md/english/04MCKCC03072017.pdf,table,,"The assessment of card limit includes the crop loan component and the term loan component. For the crop loan component, the total crop loan limit for the 1st year is ₹14,300, and for the 2nd year it is ₹30,730, and for the 3rd year it is ₹32,300. The 4th year's crop loan component has a total limit of ₹19,030. The term loan component includes the cost of one milch animal and the 1st year composite KCC limit is ₹29,300."
25,32,"₹ 34,030  of 17300 = 1730)]                                              **….(A4)**  4th Year Composite KCC Limit : A4+B (19,030 +  15,000) 5th Year :      Crop loan component :      :  ₹ 20,930  A4 plus 10% of crop loan limit (A4) towards cost escalation / increase in scale of finance [19,030+(10%  of 19,03 0 = 1,900)]                                           **….(A5)**    ₹35,930  5th Year Composite KCC Limit : A5+B (20,930 + 15,000)  Maximum Permissible Limit /       :  Rs.36,000  Composite KCC Limi Say  Note: All the above costs estimated are illustrative in nature. The recommended scale of finance / unit costs may be taken into account while finalising the credit limit.",2. Assessment Of Card Limit :,,,,,100,input/md/english/04MCKCC03072017.pdf,para,,"The assessment of card limit is calculated based on various components including the 4th year composite KCC limit and the 5th year crop loan component. The 5th year composite KCC limit is determined by adding A5 and B, with a maximum permissible limit of Rs.36,000 for the composite KCC limit. It is important to note that all the costs estimated are illustrative in nature and the recommended scale of finance or unit costs should be considered when finalizing the credit limit."
