,chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
10,12,"An experiment as ""Studies on comparative efficiency of organic, chemical and integrated nutrient management practices on soil health and crop productivity under various cropping systems"" was conducted comprisingthree management practices *viz.,* 100% organic, 100% inorganic and integrated management withfour cropping systems *viz.*, basmati rice - wheat - *Sesbania* green manure (CS1), coarse rice– barley + mustard– mungbean(CS2), maize (grain) - potato– okra(CS3) and maize (green cobs) - mustard  + radish - *Sesbania* green manure(CS4). The yield data of different crops after 8years under organic cultivation (Table 2) reveals that basmati rice,coarse rice and maize produced higher grain yield under organic supply of nutrients as compared to integrated and inorganic supply of nutrients. However, the highest yield of maize (cobs) was recorded under integrated supply of nutrients. Irrespective of crops, yield of *Rabi* crops like wheat, barley, mustard and potato was observed higher under integrated supply of nutrients followed by organic and inorganic supply of nutrients. In summer, application of organic sources of nutrients resulted into highest yield in mungbean and okra than to inorganic supply of nutrients.",1. Important Crops/Cropping Systems For Organic Farming,,,,,177,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"An experiment compared organic, chemical, and integrated nutrient management practices in four cropping systems: basmati rice - wheat - *Sesbania* green manure, coarse rice– barley + mustard– mungbean, maize (grain) - potato– okra, and maize (green cobs) - mustard  + radish - *Sesbania* green manure. After 8 years, it was found that basmati rice, coarse rice, and maize had higher grain yield under organic nutrient supply compared to integrated and inorganic supply. However, the highest yield of maize (cobs) was under integrated nutrient supply. *Rabi* crops like wheat, barley, mustard, and potato showed higher yields under integrated nutrient supply, followed by organic and inorganic supply. In summer, organic nutrient sources resulted in the highest yield in mungbean and okra compared to inorganic supply."
11,13,"| Nutrient management Economic yield of   | Economic yield of   | Economic yield of   |
|-----------------------------------------|---------------------|---------------------|
| kharif                                  |                     |                     |
| crops (q/ha)                            |                     |                     |
| rabi                                    |                     |                     |
| crops (q/ha)                            | summer crops (q/    |                     |
| ha)                                     |                     |                     |
| Basmati rice                            | Wheat               |                     |
| Organic                                 | 37.4                | 43.3                |
| Integrated                              | 35.7                | 46.8                |
| Inorganic                               | 28.9                | 33.4                |
| Coarse Rice                             | Barley + Mustard    | Mungbean            |
| Organic                                 | 44.7                | 28.3+3.95           |
| Integrated                              | 43.7                | 30.1+4.18           |
| Inorganic                               | 37.3                | 22.4+3.01           |
| Maize (grain)                           | Potato              | Okra                |
| Organic                                 | 50.4                | 223.2               |
| Integrated                              | 48.2                | 229.4               |
| Inorganic                               | 41.2                | 182.1               |
|                                         |                     |                     |
| Maize (cobs)                            | Mustard + Radish    |                     |
| Organic                                 | 92.2                | 7.11+146.2          |
| Integrated                              | 98.8                | 7.56+157.3          |
| Inorganic                               | 82.3                | 5.71+119.3          |",1. Important Crops/Cropping Systems For Organic Farming,,,,,76,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,table,,"The economic yield of various kharif, rabi, and summer crops for organic, integrated, and inorganic farming is compared. For Basmati rice, wheat, coarse rice, maize (grain and cobs), and other crops, the yield is significantly different across the three farming methods. Organic farming generally shows higher economic yields compared to integrated and inorganic methods for most crops. For example, organic maize grain and cobs, and coarse rice have higher yields compared to the other methods. Integrated farming also shows competitive yields, while inorganic farming generally lags behind in economic yield."
12,14,"Source: Annual Report NPOF, Modipuram, 2012-13. Among cropping systems, maize (grain)-potato-okra system recorded maximum total productivity in terms of basmati rice equivalent yield (BREY)(317.0 q/ha) followed by maize (green cobs) - mustard + radish cropping system (109.7 q/ha). On mean basis, the integrated nutrient management produced noticeable higher BREY as compared to organic and inorganic means of nutrient supply(Fig. 1). The economic analysis of different cropping systems (Fig. 2) across the nutrient management practices reveals that highest net returns (Rs. 177297/ha) were recorded under organic nutrient supply. Irrespective of nutrient management options, CS3 (Maize (grain)-potato-okra) recorded the highest system net returns. Data on soil studies (0–45 cm soil depth) under different cropping systems and nutrient management practices (Table 3) reveals that across different cropping systems, SOC and available N, P and K in the soil under different management practices were recorded higher under organic followed by integrated and inorganic nutrient supply. Among the cropping systems no definite trend was observed. As the highest available N was recorded under CS3 while, available P, available K and SOC was recorded highest in CS4.",1. Important Crops/Cropping Systems For Organic Farming,,,,,181,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"The maize-potato-okra cropping system had the highest total productivity in terms of basmati rice equivalent yield, followed by the maize-mustard-radish system. Integrated nutrient management resulted in higher basmati rice equivalent yield compared to organic and inorganic means. Economic analysis showed that the highest net returns were recorded under organic nutrient supply. Soil studies revealed that organic nutrient supply resulted in higher levels of organic carbon and available nitrogen, phosphorus, and potassium in the soil compared to integrated and inorganic nutrient supply. There was no definite trend observed among the cropping systems, with the highest available nitrogen recorded under the maize-potato-okra system, and the highest available phosphorus, potassium, and organic carbon recorded under a different system."
13,16,"Source: Annual Report NPOF, Modipuram, 2012-13.| Treatment                                  | Available N   | Available P   |   Available K |   SOC (%) |
|--------------------------------------------|---------------|---------------|---------------|-----------|
| (kg/ha)                                    | (kg/ha)       | (kg/ha)       |               |           |
| CS                                         |               |               |               |           |
| 1                                          |               |               |               |           |
| - Basmati rice - Wheat                     |               |               |               |           |
| Organic                                    | 247.3         | 23.1          |         277.1 |     0.702 |
| Integrated                                 | 199.3         | 17.4          |         264.2 |     0.584 |
| Inorganic                                  | 147.2         | 14.3          |         173.4 |     0.383 |
| Mean                                       | 197.8         | 18.3          |         238.2 |     0.556 |
| CS                                         |               |               |               |           |
| 2                                          |               |               |               |           |
| - Coarse rice - Barley + Mustard-Mung bean |               |               |               |           |
| Organic                                    | 185.1         | 18.2          |         226.7 |     0.491 |
| Integrated                                 | 175.6         | 9.9           |         168.8 |     0.386 |
| Inorganic                                  | 161.1         | 7.5           |         132.1 |     0.293 |
| Mean                                       | 173.9         | 11.9          |         175.8 |     0.39  |
| CS                                         |               |               |               |           |
| 3                                          |               |               |               |           |
| - Maze (grain) - Potato - Okra             |               |               |               |           |
| Organic                                    | 241.8         | 20.7          |         227   |     0.756 |
| Integrated                                 | 201.8         | 20.4          |         217.1 |     0.701 |
| Inorganic                                  | 176.8         | 18.7          |         138.6 |     0.371 |
| Mean                                       | 204.9         | 19.9          |         194.2 |     0.605 |
| CS                                         |               |               |               |           |
| 4                                          |               |               |               |           |
| - Maize 9cobs) - Mustared + Radish         |               |               |               |           |
| Organic                                    | 154.4         | 25.7          |         282.1 |     0.717 |
| Integrated                                 | 141.3         | 24.3          |         257.1 |     0.697 |
| Inorganic                                  | 128.3         | 17.6          |         226.6 |     0.428 |
| Mean                                       | 141.3         | 22.5          |         255.2 |     0.614 |",1. Important Crops/Cropping Systems For Organic Farming,,,,,134,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"The table shows the available nitrogen, phosphorus, potassium, and soil organic carbon for different treatments of important crops and cropping systems for organic farming. For Basmati rice and wheat, organic treatment had the highest available nutrients and soil organic carbon compared to integrated and inorganic treatments. Similarly, for coarse rice, barley, mustard, and mung bean, organic treatment had the highest available nutrients and soil organic carbon. The same trend was observed for maize, potato, okra, and mustard with radish cropping system. Overall, the organic treatment consistently showed higher available nutrients and soil organic carbon compared to integrated and inorganic treatments across different cropping systems."
14,14,"In another experiment,biodynamic practices and Panchagavya were evaluated fororganic cultivation of two important cropping systems viz.Basmati rice - wheat (CS1)andmaize + cowpea (2:1) - wheat + mustard (4:1)(CS2) under six nutrient management practices as control(T1), FYM + Vermi Compost (T2), BD-FYM (T3), - FYM + Vermi Compost + Panchgavya (T4), FYM + Vermi Compost+ BD Preparation (T5) and FYM + Vermi -Compost + BD Preparation + Panchgavya (T6). Results based on the mean data of two years (2011-12 & 2012-13) reveal that the highest grain yield of basmati rice was recorded under T6which being statistically at par to T5 and T4; was found to be significantly highest compared to control (T1). The trend in the grain yield of basmati rice was in the order: T6 > T5> T4> T2> T3> T1. Similar trends were recorded in grain yield of wheat also (Table 4). The grain yield of maize under T6 being statistically at par to T5 and T4 was highest compared to T3, T2 and T1. The grain yield of maize in descending order under different nutrient management practices was: T6> T5> T4>T2> T3> T1.",2. Role Of Biodynamic Practices And Panchgavya,,,,,185,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"Biodynamic practices and Panchgavya were tested in an experiment for organic cultivation of Basmati rice-wheat and maize-cowpea-wheat-mustard cropping systems. Six nutrient management practices were evaluated, and the results over two years showed that the highest grain yield of basmati rice was recorded under the practice involving biodynamic preparation and Panchgavya. This was found to be significantly higher compared to the control. The trend in grain yield of basmati rice was observed as T6 > T5 > T4 > T2 > T3 > T1. Similar trends were seen in the grain yield of wheat and maize, with the highest yields under the practice involving biodynamic preparation and Panchgavya."
15,14,"In cowpea, pod yield under nutrient management practice of T6 being statistically at par to T5 and T4 was significantly highest compared to control (T1) and other nutrient management practices. Similar results were also observed in mustard grain yield (Table 4). As compared to basmati rice–wheat cropping system,the system productivity in terms ofBasmati Rice equivalent yield (BREY) was registered higher under maize + cowpea - wheat + mustard cropping system. Moreover, irrespective of cropping systems,the application of T6 - (BD Preparation+ FYM + Vermi Compost + *Panchgavya*) recorded the highest BREY. Irrespective of cropping systems, higher net returns were noted with the application of T3 - (BD-FYM) (Table 4). Mean data of two years (2011-12 & 2012-13)on soil analysis (0- 45 cm) reveals that maize + cowpea– wheat + mustard cropping system recorded higher values of SOC, available P and K compared to cropping system CS1, while under cropping system CS2 were non- significantly higher compared to Basmati rice - wheatcropping system (CS1). Further, among nutrient management practice, T6recorded the highest SOC and availability of N, P and K into the soil than control (T1)(Table 5).",2. Role Of Biodynamic Practices And Panchgavya,,,,,186,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"Biodynamic practices and Panchgavya had a significant impact on crop yield, with the application of T6 leading to the highest yields in cowpea and mustard. The maize + cowpea - wheat + mustard cropping system showed higher productivity compared to the basmati rice–wheat cropping system, especially when T6 was applied. Additionally, the application of BD Preparation+ FYM + Vermi Compost + Panchgavya resulted in the highest Basmati Rice equivalent yield (BREY). Higher net returns were associated with the application of BD-FYM, regardless of cropping systems. Soil analysis revealed that the maize + cowpea– wheat + mustard cropping system had higher values of SOC, available P and K compared to other cropping systems, with T6 showing the highest levels of SOC and availability of N, P, and K in the soil."
16,15,"The treatments included two cropping systems viz.,basmati rice – mustard and basmati rice - chickpea in main plots, two soil management techniques viz., *Sesbania* green manure  and summer ploughing in sub Treatment  C1 Basmati rice - wheat Basmati rice Wheat BREY Net returns B:C ratio  (q/ha)  (q/ha) (q/ha) (Rs/ha) T1 34.8 28.6 63.3 93747 3.6  T2 40.6 41.3 82.0 89259 1.4    T3 38.8 33.7 72.5 98469 2.7    T4 43.1 42.7 85.9 89461 1.3    T5 44.9 43.5 88.7 97527 1.5    T6 45.4 45.6 91.7 96386 1.4    Mean 41.2 39.2 80.7 94141 2.0      C2 Maize + cowpea - wheat + mustard   Maize Cowpea Wheat Mustard BREY Net returns B:C ratio (q/ha) (kg/ha) (q/ha) (q/ha) (q/ha) (Rs/ha) T1 38.7 1366.0 24.9 3.5 72.7 103617 3.9 T2 47.3 1560.5 36.1 4.4 94.6 101838 1.6 T3 45.2 1528.0 29.9 4.1 85.7 112387 3.1 T4 50.6 1805.5 37.0 5.0 100.8 106498 1.5 T5 51.3 1809.5 38.8 5.6 104.3 113814 1.7 T6 53.2 2022.0 39.1 5.8 107.9 116093 1.6 Mean 47.7 1681.9 34.3 4.7 94.3 109041 2.2 Source: Annual Report NPOF, Modipuram, 2011-12 & 2012-13. plots and two pest management practices viz., untreated and treated in subsub plots.",3. Disease-Pest Management Options In Organic Systems,,,,,191,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"The study compared different cropping systems, soil management techniques, and pest management practices in organic farming. It included basmati rice – mustard and basmati rice - chickpea cropping systems, *Sesbania* green manure and summer ploughing soil management techniques, and untreated and treated pest management practices. The results showed varying yields and net returns for different treatments, with differences in crop quantities and financial returns. The data was sourced from the Annual Report NPOF, Modipuram, 2011-12 & 2012-13."
17,15,"In 'treated' plots a package of organic pest management practices were applied to each crop (Table 6). A perusal of the mean data of two years (2011-12 & 2012-13) shows that compared to summer ploughing, green manuring resulted into higher grain yield of basmati rice, chickpea, mustard and system productivity in terms of BREY. Further, the application of organic pest management practice improved considerablythe grain yield of basmati rice, chickpea, mustard and system productivity in comparison to no pest management practice (Table 7).",3. Disease-Pest Management Options In Organic Systems,,,,,83,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"The application of organic pest management practices resulted in higher grain yield and system productivity compared to summer ploughing. Additionally, the use of organic pest management practices significantly improved the grain yield of basmati rice, chickpea, and mustard. Comparing to no pest management practice, the application of organic pest management practices showed considerable improvement in grain yield and system productivity. The mean data of two years (2011-12 & 2012-13) indicated that green manuring resulted in higher grain yield of various crops in the 'treated' plots."
18,21,"| Treatment           | Available N   | Available P   | Available K   | SOC (%)   |
|---------------------|---------------|---------------|---------------|-----------|
| (kg/ha)             | (kg/ha)       | (kg/ha)       |               |           |
| Cropping System     |               |               |               |           |
|                     |               |               |               |           |
| CS1                 | 205.6         | 18.0          | 234.1         | 0.556     |
| CS2                 | 218.6         | 21.4          | 242.8         | 0.598     |
| SEm±                | 2.0           | 0.6           | 3.0           | 0.009     |
| CD (P=0.05)         | 12.3          | NS            | NS            | NS        |
| Nutrient management |               |               |               |           |
|                     |               |               |               |           |
| T1                  | 190.5         | 16.5          | 226.7         | 0.458     |
| T2                  | 215.1         | 19.5          | 240.6         | 0.601     |
| T3                  | 198.8         | 18.3          | 233.2         | 0.501     |
| T4                  | 219.5         | 20.4          | 241.4         | 0.631     |
| T5                  | 220.0         | 21.2          | 242.9         | 0.637     |
| T6                  | 228.5         | 22.7          | 245.7         | 0.633     |
| SEm±                | 5.3           | 0.6           | 3.3           | 0.017     |
| CD (P=0.05)         | 15.5          | 1.7           | 9.6           | 0.050     |",3. Disease-Pest Management Options In Organic Systems,,,,,79,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,table,,"The table shows the available nutrients and soil organic carbon percentage for different cropping systems and nutrient management options in organic systems. For cropping system CS1, the available N is 205.6 kg/ha, available P is 18.0 kg/ha, available K is 234.1 kg/ha, and SOC is 0.556%. The nutrient management options T1 to T6 also display varying levels of available nutrients and soil organic carbon percentage. The standard error of the mean (SEm±) and critical difference (CD) at P=0.05 are provided for each parameter."
19,22,"Source: Annual Report NPOF, Modipuram, 2011-12 & 2012-13. It is evident from the mean data of soil properties (0-45 cm depth) that there was no significant effect of cropping systems and pest management practice on the SOC and availability of N, P and K into soil. However, the available N, P, K and SOC in the soil were significantly increased with green manuring in comparison to summer ploughing(Table 8). Among the cropping systems, the basmati rice-chickpea cropping system registered higher net returns than basmati rice-mustard system. Irrespective of cropping systems, green manuringnoted better net returns and B:C ratio as compared to summer ploughing. Treating the crops with bio pesticides has indicated much net higher returns than untreated plots (Table 9).",3. Disease-Pest Management Options In Organic Systems,,,,,120,input/md/english/UGPs-Organic FarmingTechnologies and Strategies.pdf,para,,"The study found that there was no significant impact of cropping systems and pest management practices on soil properties, but green manuring led to increased availability of nutrients and organic carbon in the soil. The basmati rice-chickpea cropping system showed higher net returns compared to the basmati rice-mustard system. Additionally, green manuring resulted in better net returns and benefit-cost ratio compared to summer ploughing. Treating crops with biopesticides resulted in higher net returns than untreated plots."
