,chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
10,11,"| Chapters      | Particulars                                                | Page No.    |
|---------------|------------------------------------------------------------|-------------|
| 1             | Concept of Producer Organisation                           | 1           |
| 2             | Producer Organisation Registered as Cooperative Society    | 15          |
| 3             | Producer Organisation Registered as Producer Company       | 19          |
| 4             | Producer Organisation Registered as Non-Profit Society     | 33          |
| 5             | Producer Organisation Registered as Trust                  | 36          |
| 6             | Producer Organisation Registered as Section 8 Company      | 39          |
| 7             | Business Planning                                          | 42          |
| 8             | Financial Management                                       | 55          |
| 9             | Funding Arrangement                                        | 60          |
| 10            | Monitoring by the PO, POPI and Funding Agencies            | 80          |
| Attachment    |                                                            |             |
| 1             | Producer Company Act provisions                            |             |
| 2             | PRODUCE Fund Operational Guidelines                        | 106         |
| 3             | SFAC Circular on Promoting / supporting Producer Companies | 114         |
| 4             | Case Study on Bilaspur Model of PO                         | 125         |
| 5             | Indicative Framework of the process of forming a PO        | 131         |
| 6             | References                                                 | 138         |
| 7             | Memorandum of Agreement between NABARD and POPI            | 139         |
| 8             | Memorandum of Understanding between NABARD and RSA         | 143         |
| 9             |                                                            |             |
| Abbreviations |                                                            |             |
|               |                                                            |             |
| 146           |                                                            |             |
|               |                                                            |             |
|               |                                                            |             |
|               |                                                            |             |
|               |                                                            |             |
|               |                                                            |             |
|               |                                                            |             |
|               |                                                            |             |
|               |                                                            |             |
|               |                                                            |             |
|               |                                                            |             |
|               |                                                            |             |
|               |                                                            |             |","Farmer Producer Organisations Frequently Asked Questions (Faqs),Contents",,,,,139,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,table,,
11,12,## Chapter 1 Concept Of Producer Organisation 1.1 What Is A Producer Organisation (Po)?,Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,14,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
12,11,"A Producer Organisation (PO) is a legal entity formed by primary producers, viz. farmers, milk producers, fishermen, weavers, rural artisans, craftsmen. A PO can be a producer company, a cooperative society or any other legal form which provides for sharing of profits/benefits among the members. In some forms like producer companies, institutions of primary producers can also become member of PO. 1.2  What is the need for PO?  The main aim of PO is to ensure better income for the producers through an organization of their own.  Small producers do not have the volume individually (both inputs and produce) to get the benefit of economies of scale. Besides, in agricultural marketing, there is a long chain of intermediaries who very often work non-transparently leading to the situation where the producer receives only a small part of the value that the ultimate consumer pays. Through aggregation, the primary producers can avail the benefit of economies of scale. They will also have better bargaining power vis-à-vis the bulk buyers of produce and bulk suppliers of inputs. 1.3  What is a ""Farmers Producer Organisation"" (FPO)?  It is one type of PO where the members are farmers. Small Farmers' Agribusiness Consortium (SFAC) is providing support for promotion of FPOs. PO is a generic name for an organization of producers of any produce, e.g., agricultural, non-farm products, artisan products, etc. 1.4  Can there be a PO for non-farmers?  Yes. The PO is an organization of the primary producers. If the produce in question is a nonfarm item (for example, handloom or handicraft), then the PO will be that of non-farmers. The objective of the PO is to ensure better income realization to its members (who are producers) through aggregation and, if feasible, value addition. 1.5  What are the essential features of a PO?  a.","Farmer Producer Organisations Frequently Asked Questions (Faqs),Chapter 1 Concept Of Producer Organisation 1.1 What Is A Producer Organisation (Po)?",,,,,299,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
13,11,It is formed by a group of producers for either farm or non-farm activities. b. It is a registered body and a legal entity. c. Producers are shareholders in the organization. d. It deals with business activities related to the primary produce/product. e. It works for the benefit of the member producers. f. A part of the profit is shared amongst the producers. g. Rest of the surplus is added to its owned funds for business expansion.,"Farmer Producer Organisations Frequently Asked Questions (Faqs),Chapter 1 Concept Of Producer Organisation 1.1 What Is A Producer Organisation (Po)?",,,,,77,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
14,15,## 1.6 Who Owns The Po?,Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,6,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
15,16,"The ownership of the PO is with its members. It is an organization of the producers, by the producers and for the producers. One or more institutions and/or individuals may have promoted the PO by way of assisting in mobilization, registration, business planning and operations. However, ownership control is always with members and management is through the representatives of the members.","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.6 Who Owns The Po?",,,,,61,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
16,17,## 1.7 Who Can Promote A Po?,Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,7,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
17,18,"Any individual or institution can promote a PO. Individual persons or institutions may promote PO using their own resources out of goodwill or with the noble objective of socioeconomic development of producers. If, however, the facilitating agency wishes to seek financial and other support, then they have to meet the requirements of the donor/financing agency. 1.8  Who provides support for promotion of PO?  NABARD, SFAC, Government Departments, Corporates and Domestic & International Aid Agencies provide financial and/or technical support to the Producer Organisation Promoting Institution (POPI) for promotion and hand-holding of the PO. Each agency has its own criteria for selecting the project/promoting institution to support. 1.9  Can an NGO promote PO?","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.7 Who Can Promote A Po?",,,,,112,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
18,19,"## Yes, It Can. The Ngo May Be A Non-Profit Organization, But Not The Po. The Ngo Can Promote Po Which Will Provide Better Income To The Members. Sharing Of Profit Among Members Is An Important Objective Of The Po. 1.10 What Are The Different Legal Forms Of Po?",Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,49,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
19,20,"Producer Organisation can be registered under any of the following legal provisions:  a. Cooperative Societies Act/ Autonomous or Mutually Aided Cooperative Societies Act  of the respective State  b. Multi-State Cooperative Society Act, 2002 c. Producer Company under Section 581(C) of Indian Companies Act, 1956, as amended  in 2013  d. Section 25 Company of Indian Companies Act, 1956, as amended as Section 8 in 2013 e. Societies registered under Society Registration Act, 1860 f. Public Trusts registered under Indian Trusts Act, 1882","Farmer Producer Organisations Frequently Asked Questions (Faqs),Yes, It Can. The Ngo May Be A Non-Profit Organization, But Not The Po. The Ngo Can Promote Po Which Will Provide Better Income To The Members. Sharing Of Profit Among Members Is An Important Objective Of The Po. 1.10 What Are The Different Legal Forms Of Po?",,,,,81,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
20,21,## 1.11 Which Legal Form Is Preferable For A Po?,Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,10,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
21,22,"Institutions registered as cooperative societies and producer companies have legal provisions for sharing of profit earned by the PO by way of dividend. Other legal forms do not explicitly provide for profit sharing. However, the PO can offer better price for the produce it procures from the members, thus, benefiting the latter. Similarly, it can procure inputs/raw material in bulk and sell to members with low margin. Such activities are permissible for POs under all legal forms. A comparative chart of important features of Cooperative Society and Producer Company is given below:  Key differences between Producer Companies and Cooperative Societies","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.11 Which Legal Form Is Preferable For A Po?",,,,,100,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
22,23,"| PARAMETER                               | COOPERATIVE SOCIETY   |              |
|-----------------------------------------|-----------------------|--------------|
| Registration  Cooperative Societies Act | Indian Companies Act  |              |
| Objectives                              | Single object         | Multi-object |
| Restricted, discretionary               | Entire Union of India | Area of      |
| Operation                               |                       |              |","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.11 Which Legal Form Is Preferable For A Po?",,,,,24,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,table,,
23,24,##,Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,1,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
24,25,"| PARAMETER                                | COOPERATIVE SOCIETY                 |                                        |
|------------------------------------------|-------------------------------------|----------------------------------------|
| Membership  Individuals and cooperatives | Any individual, group, association, |                                        |
| producer of goods or services            |                                     |                                        |
| Share                                    | Non tradable                        | Not tradable but transferable; limited |
| to members at par value                  |                                     |                                        |
| Profit                                   |                                     |                                        |
| sharing                                  |                                     |                                        |
| Limited dividends on shares              | Commensurate with volume of         |                                        |
| business                                 |                                     |                                        |
| Voting rights  One member, one vote, but |                                     |                                        |
| Government and Registrar of              |                                     |                                        |
| Cooperatives hold veto power             |                                     |                                        |
| One member, one vote. Members not        |                                     |                                        |
| having transactions with the             |                                     |                                        |
| company cannot vote                      |                                     |                                        |
| Government                               |                                     |                                        |
| control                                  |                                     |                                        |
| Highly patronized to the extent of       |                                     |                                        |
| interference                             |                                     |                                        |
| Minimal, limited to statutory            |                                     |                                        |
| requirements                             |                                     |                                        |
| Extent of                                |                                     |                                        |
| Autonomy                                 |                                     |                                        |
| Limited in ""real world scenario""         | Fully autonomous, self-ruled within |                                        |
| the provisions of Act                    |                                     |                                        |
| Reserves                                 | Created if there are profits        | Mandatory to create every year         |
| Borrowing                                |                                     |                                        |
| power                                    |                                     |                                        |
| Restricted as per bye-law. Any           |                                     |                                        |
| amendment to bye-law needs to            |                                     |                                        |
| be approved by the Registrar and         |                                     |                                        |
| time consuming.                          |                                     |                                        |
| Borrowing limit fixed by Special         |                                     |                                        |
| Resolution in general meeting.           |                                     |                                        |
| Companies have more freedom to           |                                     |                                        |
| raise borrowing power.                   |                                     |                                        |
| Transaction based                        | Producers and corporate entity can  |                                        |
| together float a producer company.       |                                     |                                        |
|                                          |                                     |                                        |
| Relationship                             |                                     |                                        |
| with other                               |                                     |                                        |
| corporate /                              |                                     |                                        |
| business                                 |                                     |                                        |
| houses /                                 |                                     |                                        |
| NGOs                                     |                                     |                                        |
|                                          |                                     |                                        |","Farmer Producer Organisations Frequently Asked Questions (Faqs),",,,,,168,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,table,,
25,26,## 1.12 Can A Po Be Registered Under Acts Governing Non-Profit Institutions?,Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,12,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
26,27,Yes. Institutions can be built for promoting common interests of members/producers. The limitation is that surplus generated by such a PO cannot be divided among members by way of dividend etc. The PO can re-invest the surplus to grow the business. Comparison of PO registered under different Acts governing non-profit institutions is given below: Comparative Chart for Non-Profit Legal Forms,"Farmer Producer Organisations Frequently Asked Questions (Faqs),1.12 Can A Po Be Registered Under Acts Governing Non-Profit Institutions?",,,,,60,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
27,28,"| PARAMETER               | SECTION 8 COMPANY   |                        | SOCIETY               |                        |
|-------------------------|---------------------|------------------------|-----------------------|------------------------|
| Objectives              |                     | Non-profit activities  | Charitable, Literary, |                        |
| Scientific, etc.        |                     |                        |                       |                        |
| Charitable, Socially    |                     |                        |                       |                        |
| beneficial              |                     |                        |                       |                        |
| Statute / Law           |                     | Indian Companies Act,  |                       |                        |
| 1956                    |                     |                        |                       |                        |
| Societies Registration  |                     |                        |                       |                        |
| Act 1860                |                     |                        |                       |                        |
| Indian Trust Act, 1882  |                     |                        |                       |                        |
| or Bombay Public        |                     |                        |                       |                        |
| Trusts Act              |                     |                        |                       |                        |
| Alternation of          |                     |                        |                       |                        |
| objects                 |                     |                        |                       |                        |
| Complex legal procedure | Simple procedure    | Normally only Settlor  |                       |                        |
| can modify              |                     |                        |                       |                        |
| Simple and easy         | Simple and easy     | Formation              |                       | Complex procedure, 3-6 |
| months                  |                     |                        |                       |                        |
| Management              |                     | Formalities of Company |                       |                        |
| law have to be observed |                     |                        |                       |                        |
| Few restrictions        |                     |                        |                       |                        |
| imposed under the Act   |                     |                        |                       |                        |
| Very few restrictions   |                     |                        |                       |                        |
| imposed under the Act   |                     |                        |                       |                        |
| PARAMETER               | SECTION 8 COMPANY   |                   | SOCIETY              |
|-------------------------|---------------------|-------------------|----------------------|
| No provisions laid      |                     |                   |                      |
| down                    |                     |                   |                      |
| Meetings                |                     | To be held as per |                      |
| provisions of law which |                     |                   |                      |
| are quite extensive.    |                     |                   |                      |
| Annual meeting as per   |                     |                   |                      |
| law and Rules of the    |                     |                   |                      |
| society                 |                     |                   |                      |
| Very negligible         | Penalties           |                   | Various offences and |
| lapses attract severe   |                     |                   |                      |
| penalties.              |                     |                   |                      |
| Few offences and        |                     |                   |                      |
| penalties have been     |                     |                   |                      |
| prescribed              |                     |                   |                      |
| Legal Status            |                     | Full legal status | Legal status with    |
| certain limitations     |                     |                   |                      |
| Legal status with       |                     |                   |                      |
| limitations             |                     |                   |                      |
| Exhaustive but mature   | Very limited        | Nominal           | Statutory            |
| Regulation              |                     |                   |                      |
| Not applicable          | Removal of          |                   |                      |
| members                 |                     |                   |                      |
| Not possible without    |                     |                   |                      |
| consent                 |                     |                   |                      |
| Possible without        |                     |                   |                      |
| consent                 |                     |                   |                      |
| Very difficult          | Possible            | Possible          | Dissolution or       |
| takeover by state       |                     |                   |                      |","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.12 Can A Po Be Registered Under Acts Governing Non-Profit Institutions?",,,,,175,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,table,,
28,29,## 1.13 Is Registration Mandatory For A Po?,Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,8,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
29,30,"It is preferable for the PO to work as a legal entity. Only such an entity can enter into legally valid contracts including mobilization of funds from other institutions. There are specific Acts under which the PO could be registered. It is also possible for a PO to migrate from one legal form to another. While choosing a legal form, the following factors may be kept in view:  a. Primary producers should benefit from the surplus generated by the PO. b. Process of Registration should not be too demanding in terms of time and  resources.  c. The legal form needs to fit into its business needs, organizational priorities, social  capital and management capacity.","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.13 Is Registration Mandatory For A Po?",,,,,113,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
30,31,## 1.14 What Are The Important Activities Of A Po?,Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,10,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
31,32,"The primary producers have skill and expertise in producing. However, they generally need support for marketing of what they produce. The PO will basically bridge this gap. The PO will take over the responsibility of any one or more activities in the value chain of the produce right from procurement of raw material to delivery of the final product at the ultimate consumers' doorstep. In brief, the PO could undertake the following activities:  a. Procurement of inputs b. Disseminating market information c. Dissemination of technology and innovations d. Facilitating finance for inputs e. Aggregation and storage of produce f. Primary processing like drying, cleaning and grading g. Brand building, Packaging, Labeling and Standardization h. Quality control i. Marketing to institutional buyers j. Participation in commodity exchanges k. Export","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.14 What Are The Important Activities Of A Po?",,,,,128,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
32,33,## 1.15 How Would A Po Help The Members?,Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,9,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
33,31,"A PO will support the members in getting more income by undertaking any/many/all of the activities listed under point 1.14 above. By aggregating the demand for inputs, the PO can buy in bulk, thus procuring at cheaper price compared to individual purchase. Besides, by transporting in bulk, cost of transportation is reduced. Thus reducing the overall cost of production. Similarly, the PO may aggregate the produce of all members and market in bulk, thus, fetching better price per unit of produce. The PO can also provide market information to the producers to enable them hold on to their produce till the market price become favourable. All these interventions will result in more income to the primary producers. 1.16  What are other benefits for the members of a PO (other than better income)?  A PO is a collective of farmers (and non-farmers) who are the primary producers of a product (an agricultural produce or a manufactured product). It, therefore, can work as a platform to facilitate better access to government services, like PDS, MNREGA, Scholarships and Pensions, etc. It can liaison with the Government Departments for convergence of programmes, like drinking water, sanitation, health and hygiene. 1.17  Who can become member of a PO?  PO is an organization of the producers, specifically the primary producers. All primary producers residing in the relevant geography, and producing the same or similar produce, for which the PO has been formed, can become member of the PO. Membership is voluntary. The procedure for obtaining PO membership depends on the bye-laws of the PO. The founder-members are those who were there at the time of formation of the PO. Other members join the PO later. However, all members enjoy equal rights.","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.15 How Would A Po Help The Members?",,,,,285,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
34,31,"A primary producer can become member of a PO by submitting an application and a nominal membership fee. Some POs also charge annual membership renewal fee. Although primary producers obtain membership of PO voluntarily, the promoting institution should make efforts to bring all producers into the PO, especially the small producers. 1.18  Who is a primary producer?   Any person engaged in any activity connected with or related to any primary produce will be treated as producer. Primary produce means the produce of farmers from agriculture and allied activities or produce of persons engaged in handloom, handicrafts and other cottage industries, including any by-product and product resulting from ancillary activities thereof. Primary produce also includes any activity intended to increase the production or quality of aforementioned products or activities. Persons engaged in agriculture, horticulture, animal husbandry, fishery, sericulture, apiary, handloom, handicrafts, etc., can become members of appropriate PO. Persons engaged in collection of minor forest produce are also eligible for membership of PO although they gather these from forests and strictly are not producers. 1.19  Can a person become member of more than one PO?   Family is the unit of production in rural areas. Benefits from the PO will accrue to members in proportion to the volume/value of produce given to the PO. Therefore, one person from a family can provide the whole produce of the family to the PO and get the same amount of benefit as multiple members providing the same volume/value. If however there are two different POs in the vicinity, each for a different type of produce, say vegetables and milk, one person can become member of both these POs, if the family produces both milk and vegetables.","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.15 How Would A Po Help The Members?",,,,,281,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
35,36,## 1.20 Who Will Manage The Po?,Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,7,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
36,33,"Each PO will have an elected Board of Management / Board of Directors as per the bye-laws. The Board can engage professionals to manage its affairs. In the initial years, professional and managerial assistance is usually extended by the POPI. As the leaders of the PO gain experience, they should take over the affairs of the PO completely. 1.21  Can a PO engage professionals to manage its business?  All legal forms provide for engaging professional and other employees by the PO. Such persons should be paid out of the income of the PO. As far as possible, the income should come from value addition to the produce and not from price paid to members. If members get price less than the market, they will gradually move away from the PO. The professionals and other employees should be paid at par with the prevailing market to ensure that they remain for long with the PO. Compensation will also depend upon the business plan, ensuring a positive surplus. 1.22  Can a PO procure produce from non-members?  The objective of the PO is to ensure better income to the member-producers through aggregation and value addition. Therefore, procurement from non-members is usually not undertaken. However, market exigencies at times may necessitate such procurement. There should be provision in the by-laws of a PO to enable procurement from non-members during such exigencies. 1.23  Can a PO sell the produce in the commodity exchanges?  Yes, it can. The PO can aggregate the produce of its members, and sell it using the commodity exchanges. The produce needs to meet the quality standards specified by the commodity exchanges, and be stored scientifically in approved warehouses. The PO can become a member of the Commodity Exchanges to do trading directly, or else it can sell through the exchange-approved brokers.","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.20 Who Will Manage The Po?",,,,,300,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
37,33,"1.24  Can a PO export the produce of its members?  Yes, it can. For exporting agricultural produce, all the members will have to follow Good Agricultural Practices (GAP). There are also other specific quality parameters that the importing countries impose for different produce which need to be complied with. For non-farm produce (handloom, handicrafts etc.), there are other quality specifications and other stipulations against using child labour, etc. 1.25  How much expenses will be incurred for registration of a PO?  Expenditure towards registration fee, stamp duty, preparation of documents and facilitation charges etc., will depend on the legal structure of the PO. In general, establishment of a producer company is more expensive than other legal forms. The estimated cost of incorporating a producer company is given below:","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.20 Who Will Manage The Po?",,,,,127,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
38,39,## Estimated Cost For Incorporation Of A Producer Company,Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,9,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
39,40,"| Particulars                | Item of expenditure                | Amount                                 |
|----------------------------|------------------------------------|----------------------------------------|
| (Rs.)                      |                                    |                                        |
| Application for Name of PC | Fees                               | 500                                    |
| Digital signature          | Fees                               | 2600                                   |
| 1500                       | Stamp duty                         | Memorandum of Association and Articles |
| of Association             |                                    |                                        |
| Registration/Filing fees   | MoA, AoA, Form-1, Form-18, Form-32 | 17200                                  |
| Consultancy charges        | 10000                              | Fees of Chartered Accountant or        |
| Company Secretary          |                                    |                                        |
| Stamps cancellation        |                                    | 300                                    |
| Affidavit expenses         | Fees of Notary                     | 500                                    |
|                            | 5000                               | Share transfer fees and                |
| processing                 |                                    |                                        |
| Miscellaneous expenses     |                                    | 2000                                   |
| Total                      |                                    | 39600                                  |","Farmer Producer Organisations Frequently Asked Questions (Faqs),Estimated Cost For Incorporation Of A Producer Company",,,,,66,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,table,,
40,41,## 1.26 What Important Factors Should Be Kept In View While Facilitating Formation Of Po?,Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,15,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
41,42,"Aggregating producers into collectives is one of the best mechanism to improve access of small producers to investment, technology and market.  The facilitating agency should however keep the following factors in view:   a. Types of small scale producers in the target area, volume of production, socioeconomic status, marketing arrangement  b. Sufficient demand in the existing market to absorb  the additional production without  significantly affecting the prices  c. Willingness of producers to invest and adopt new technology, if identified, to increase  productivity or quality of produce  d. Challenges in the market chain and market environment e. Vulnerability of the market to shocks, trends and seasonality  f. Previous experience of collective action (of any kind) in the community g. Key commodities, processed products or semi-finished goods demanded by major  retailers or processing companies in the surrounding areas/districts  h. Support from Government Departments, NGOs, specialist support agencies and  private companies  for enterprise development  i. Incentives for members (also disincentives) for joining the PO    Keeping in view the sustainability of a Producer Organisation, a flow chart of activities along with timeline, verifiable indicators and risk factors is provided at Attachment-5.","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.26 What Important Factors Should Be Kept In View While Facilitating Formation Of Po?",,,,,186,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
42,43,"## 1.27 At What Stage Of Po, Should The Member-Producers Be Actively Involved?",Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,13,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
43,44,"POs that are formed primarily in response to external initiative often struggle to develop into sustainable businesses. Therefore, the members should be actively involved from the very beginning. The facilitating agency should facilitate a process that results in producers taking the initiative to set up the PO and let the members drive the process. Activities like awareness creation, identification of potential members should precede the actual formation formalities.","Farmer Producer Organisations Frequently Asked Questions (Faqs),1.27 At What Stage Of Po, Should The Member-Producers Be Actively Involved?",,,,,68,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,para,,
44,45,## 1.28 What Is The Optimal Size Of A Producer Organisation (Po) And What Are The Parameters?,Farmer Producer Organisations Frequently Asked Questions (Faqs),,,,,17,input/md/english/FARMER PRODUCER ORGANISATIONS.pdf,heading,,
