chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
29,"4. Scorch - The crop of Ragi (Madua) is prone to fungal scorch disease at any stage from the seedling stage to the formation of grains in the bulbs. Eye-like or similar spots form in the leaves of infected plants. Which are grey in the middle and yellow-brown on the sides. In an ideal environment, these spots intermingle and scorch the leaves. Earwigs also have fungal infections on their necks and fingers. The cervix and whole or half of the body is black. This causes the sand to break off and fall from the contour. Due to which the amount of yield is affected.",The disease of sorghum by natural technique.,4. झुलसन - रागी (मड़ुआ) की फसल पौध अवस्था से लेकर बालियों में दाने बनने तक किसी भी अवस्था में फंफूदजनित झुलसन रोगका प्रकोप हो जाता हैं। संकमित पौधों के पत्तियों में आंख के समान या तकरूप धब्बे बन जाते हैं। जो मध्य में धूसर व किनारों पर पीले -भूरे रंग के होते है। अनुकल वातावरण में ये धब्बे आपस में मिल जाते हैं व पत्तियों को झुलसा देते हैं। बालियों की ग्रीवा व अंगुलियों पर भी फंफूद का संकमण होता हैं। ग्रीवा व पूरा याआधा भाग काला पड़ जाता है। जिससे बालिया संकृति भाग से टूटकर गिर जाती है। जिसके कारण उपजकी मात्रा प्रभावित होती है।,,,"प्राकृतिक तकनीक द्वारा ज्वार की,रोग-",107,input/md/hindi\Natural_Farming_Kharif_Booklet.pdf,para,,
30,"2. Brown spot disease: This fungal disease can occur in all stages of the plant. In the initial stage, these spots intermingle and dry the leaves prematurely. When the buds and grains are infected, the buds do not develop properly, the grain shrinks, leading to a decrease in yield. Prevention - Fungus-caused rashes and brown spots are major diseases of ragi (madua). When the crop starts showing symptoms of the disease, 7 litres of sour buttermilk is mixed with 300 litres of water and sprayed, and when the disease spreads, brahmastra is also used along with the sour buttermilk. Its untimely death prevents loss of yield. Insect-4. Stem borer - The adult insect is a moth. While the larva penetrates the stem. and damage to crops. by pest infestation.",The disease of sorghum by natural technique.,"2. भूरा धब्बा रोग- इस फफूद जनित रोग का संकमण पौधे की सभी अवस्थाओं में हो सकता हैं। प्रारम्भ अवस्था में ये धब्बे आपस में मिलकर पत्तियों को समयसे पूर्व सुखा देते है। बालियों एवं दानों पर संकमण होने पर दानों का उचित विकास नहीं हो पाता, दाने सिक॒ड़ जाते है जिससे उपज में कमी आती है। रोकथाम- फंफूदजनित झुलसन एवं भूरा धब्बा रागी (मडुआ) को प्रमुख रोग हैं। जब फसल में रोग के लक्षण दिखना प्रारंभ होने लगे तो 7 ली0 खट्टी छाछ को 300 लीटर पानी में मिलाकर छिड़काव किया जाता है एव रोग के फैल जाने पर खट्टी छाछ के साथ ब्रम्हास्त्र का भी प्रयोग किया जाता है। इसका समय पर निदा नही उपज में हानि को रोकता हैं| कीट- 4. तना छेदक- वयस्क कीट एक पतंगा होता है। जबकि लार्वा तने को भेदकर अन्दर प्रवेश कर जाता है। एवं फसल को नुकसान पहुँचता है। कीट के प्रकोप से",,,"प्राकृतिक तकनीक द्वारा ज्वार की,रोग-",152,input/md/hindi\Natural_Farming_Kharif_Booklet.pdf,para,,
30,"The ""dead heart"" symptom is seen on the plant. 2. Earworms - The pest infests the earworms. The brown weeping caterpillars damage the hairs of the ragi (madua). This causes fewer and smaller seeds. Prevention: By natural method and for prevention of insect bites and caterpillars spraying is done on the crop by mixing 6-7 litres of firewood in 400 litres of water and spraying 8-40 litres of decoction in 200 litres of water if the outbreak is found to be more. Harvesting - Harvesting of Ragi depends on its varieties. The crop is usually ready for harvest in about 440 to 420 days. Cut the ragi earrings with a sickle, pile them up and dry them in the sun for 4 days. Dry well. Rinse well after drying. Yield and profit - The average yield from the ragi crop is up to 25 quintals / hectare. But cultivating madua (ragi) by natural means yields about 45 to 48 ""hectares"" in the first year. The second year will yield 25-28 quintals / hectare and the third year will yield about 20% of the second year's production.",The disease of sorghum by natural technique.,"""डेड हार्ट"" लक्षण पौधे पर दिखायी पड़ते है 2. बालियों की सूड़ी- इस कीट का प्रकोप बालियों में दाने बनने केसमय होता हैं| भूरे रंग की रोयेदार इल्लियाँ रागी (मड़ुआ) की बालियों को नुकासान पहुंचाती है| जिसके कारण दाने कम व छोटे बनते हैं। रोकथाम: प्राकृतिक विधि द्वारा तथा छेदक एवं बालियों की सूंडी के रोकथाम के लिए 400 लीटर पानी में 6-7 लीटर अग्निअस्त्र मिलाकर फसल पर छिड़काव करते है, एवं इसका प्रकोप ज्यादा दिखने पर 200 लीटर पानी में 8-40 लीटर दशपर्णी अक का छिड़काव किया जाता हैं। फसल की कटाई- रागी की कटाई उसकी किस्मों पर निर्भर करती है। सामान्यतः फसल लगभग 440 से 420 दिन में कटाई के लिए तैयार हो जाती है। रागी की बालियों को दराती से काट कर ढेर लगाकर धुप में उसे 4 दिनों के लिए सुखाएं। अच्छी तरह से सूखाएं। अच्छी तरह से सूखने के बाद श्रेसिंग करे। पैदावार और लाभ- रागी की फसल से औसतन पैदावार 25 क्विंटल/ हेक्टेयर तक हो जाती है। किन्तु प्राकृतिक विधि से मडुआ (रागी) की खेती करने पर प्रथम वर्ष में लगभग 45 से 48 क्विंटल» हेक्टेयर उत्पादन प्राप्त होता है। द्वितीय वर्ष में 25-28 क्विंटल / हेक्टेयर तथा तृतीय वर्ष मे द्वितीय वर्ष के उत्पादन का लगभग 20 प्रतिशत उत्पादन प्राप्त होगा | ' 0होटी?",,,"प्राकृतिक तकनीक द्वारा ज्वार की,रोग-",186,input/md/hindi\Natural_Farming_Kharif_Booklet.pdf,para,,
31,"Groundnut is an oilseed crop. Its vegetation is tropical. Hence, it is cultivated during Kharif and Zaid. Groundnut is grown in large area in the state especially in the districts of Jhansi, Hardoi, Sitapur, Lakhimpur Kheri, Unnao, Bahraich, Bareilly, Badaun, Etah, Farukhabad, Moradabad and Saharanpur. Groundnut is being cultivated in about 95 thousand hectares in the state. It protects the land from erosion by wind and rain. Peanut kernels are used to extract large amounts of oil. The protein content in peanuts is found to be over 25%. The fruits are produced underground. Soil suitable for groundnut cultivation - Light yellow loamy soil is required for a good groundnut crop. There should be proper arrangement of water in the land for its cultivation. It should not be grown in waterlogged and clayey soil. The land with 7. 5 PH gives good yield for its cultivation. Its plants grow well in heat and light. And it requires 600 to 4,300 mm of rainfall. Sowing Time and Seed Rate - Groundnut sowing usually coincides with the onset of monsoon. Sowing takes place between 45 June and 45 July in the state.",Peanuts by Natural Technology,"मूंगफली एक तिलहनी फसल है। इसका पौधा उष्णकटिबंधीय जलवायु वाला होता हैं। जिससे इसकी खेती खरीफ एवं जायद के समय की जाती हैं। प्रदेश में मूंगफली विशेष रूप से झांसी, हरदोई, सीतापुर, लखीमपुर खीरी, उननाव, बहराईच, बरेली, बदांयू एटा, फरूखाबाद, मुरादाबाद एवं सहारनपुर जनपदों में अधिक क्षेत्रफल में उगाई जाती है। प्रदेश में मूंगफली की खेती लगभग 95 हजार हेक्टेयर में की जा रही है। यह वायु एवं वर्षा द्वारा भूमि को कटने से बचाती है। मूंगफली के दानों का प्रयोग अधिक मात्रा में तेल निकालने के लिए किया जाता है। मूंगफली में प्रोटीन की मात्रा 25 प्रतिशत से अधिक पाया जाता है। इसके फल भूमि के अन्दर बनते हैं| मूंगफली की खेती के लिए उपयुक्त मिट्टी- मूंगफली की अच्छी फसल के लिए हल्की पीली दोमट मिट॒टी की आवश्यकता होती हैं। इसकी खेती के लिए भूमि में उचित जल व्यवस्था होनी चाहिए। जल भराव एवं चिकनी मिट्टी में इसकी फसल नहीं करनी चाहिए। इसकी खेती के लिए 7.5 पी0एच0 वाली भूमि अच्छी उपज देती है। इसके पौधे गर्मी एवं प्रकाश में अच्छे विकसित होते है। तथा इसके लिए 600 से 4300 मी0मी0 वर्षा की आवश्यकता होती है। बुवाई का समय एवं बीज दर- मूंगफली की बुवाई प्रायः मानसून शुरू होने के साथ ही होती है। प्रदेश में 45 जून से 45 जुलाई के मध्य में बोवाई होती है। प्राकृतिक विधि से खेती करने पर बिना फैलने वाली किस्मों के बीज की मात्रा 80-85 कि0ग्रा0 / हेक्टेयर एवं फैलने वाली किस्मों के बीज की मात्रा 70-80 कि0ग्रा0 उपयोग में लेना चाहिए । उन्नत किस्में- चित्रा (एम0ए0-40), कौशल (जी0-20॥), प्रकाश (सी0एस0एम0जी0-884), अम्बर (सी0एस0एम0जी0-84-4), टी0जी0-37 ए0| बीज उपचार- मूंगफली के खेती में बीज उपचार करना प्रति आवश्यक होता है। इसके लिए एक तिरपाल के उपर बीज फैलाकर उस पर बीजामृत छिड़क कर अच्छे से मिलाते है। बीजामृत के छिड़काव के बाद में 6-7 घण्टों के लिए छाया में रख देते हैं। बीज को उपचारित करने से भूमि द्वारा लगने वाली रोग से फसल की सुरक्षा होती है। बीज को उपचारित करने से अंकुरण अच्छा होता हे। एवं सामान्य से अधिक उत्पादन प्राप्त होता हैं| सिंचाई- मूंगफली की फसल वर्षा आधारित फसल है। अतः इसमें सिंचाई की कोई विशेष आवश्यकता नहीं होती हैं। मूंगफली की फसल में चार वृद्धि अवस्थाएं कमशः प्रारंभिक वनस्पतिक वृद्धि, फूल बनना, पैगिंग, फली बनने की अवस्था में सिंचाई की आवश्यकता होती है। अतः: खेत में आवश्यकता से अधिक जल को बाहर निकाल देना चाहिए। अन्यथा फसल की वृद्धि एवं उपज कम हो जाती है। पोषक तत्व प्रबंधन- 4. जीवामृतः- मूंगफली की फसल में पोषक तत्वों की पूर्ति केलिए जीवामृत का छिड़काव किया जाता है। 600 ली0/हेक्टेयर पानी में 7-8 ली0 जीवामृत का छिड़काव करना चाहिए। मूंगफली की फसल में जीवामृत का छिड़काव 45 दिनों के अंतराल पर 4-5 बार करना चाहिए। हर 45 दिनों के अन्तराल में एक छिड़काव करने से फसलों की विकास अवस्था बदलती है एवं जैसे-जैसे खेत का जैविक कार्बन बढ़ता है, वैसे जीवामृत एवं घनजीवामृत की मात्रा कम करनी चाहिए",,,प्राकृतिक तकनीक द्वारा मूंगफली की,189,input/md/hindi\Natural_Farming_Kharif_Booklet.pdf,para,,
31,"The amount of seed of non-spreading varieties 80-85 kg / hectare and the amount of seed of spreading varieties 70-80 kg should be used when natural farming is done. Advanced varieties - Chitra (M.A 0-40), Kaushal (G 0-20), Prakash (C.S.M.G 0-884), Amber (C.S.M.G 0-84-4), T.G 0-37 A. Seed treatment - Seed treatment is a prerequisite in groundnut cultivation. For this, seeds are spread over a tarpaulin, sprinkled with bijamrut and mixed well. After spraying the seed nectar is kept in shade for 6-7 hours. Seed treatment protects the crop from soil-borne disease. Treating the seed is good for germination. and higher-than-normal yields. Irrigation - Groundnut is a rain-fed crop. Therefore, it does not require any special irrigation. Groundnut crop requires irrigation at four growth stages, namely, early vegetative growth, flowering, pegging, and pod formation. Hence, excess water should be drained out of the field. Otherwise, the growth and yield of the crop is reduced. Nutrient Management - 4. Jeevamrut: - Groundnut crop is sprayed with Jeevamrut for nutrient replenishment. 7 - 8 litres of Jeevamrut should be sprayed in 600 litres / hectare of water.",Peanuts by Natural Technology,"मूंगफली एक तिलहनी फसल है। इसका पौधा उष्णकटिबंधीय जलवायु वाला होता हैं। जिससे इसकी खेती खरीफ एवं जायद के समय की जाती हैं। प्रदेश में मूंगफली विशेष रूप से झांसी, हरदोई, सीतापुर, लखीमपुर खीरी, उननाव, बहराईच, बरेली, बदांयू एटा, फरूखाबाद, मुरादाबाद एवं सहारनपुर जनपदों में अधिक क्षेत्रफल में उगाई जाती है। प्रदेश में मूंगफली की खेती लगभग 95 हजार हेक्टेयर में की जा रही है। यह वायु एवं वर्षा द्वारा भूमि को कटने से बचाती है। मूंगफली के दानों का प्रयोग अधिक मात्रा में तेल निकालने के लिए किया जाता है। मूंगफली में प्रोटीन की मात्रा 25 प्रतिशत से अधिक पाया जाता है। इसके फल भूमि के अन्दर बनते हैं| मूंगफली की खेती के लिए उपयुक्त मिट्टी- मूंगफली की अच्छी फसल के लिए हल्की पीली दोमट मिट॒टी की आवश्यकता होती हैं। इसकी खेती के लिए भूमि में उचित जल व्यवस्था होनी चाहिए। जल भराव एवं चिकनी मिट्टी में इसकी फसल नहीं करनी चाहिए। इसकी खेती के लिए 7.5 पी0एच0 वाली भूमि अच्छी उपज देती है। इसके पौधे गर्मी एवं प्रकाश में अच्छे विकसित होते है। तथा इसके लिए 600 से 4300 मी0मी0 वर्षा की आवश्यकता होती है। बुवाई का समय एवं बीज दर- मूंगफली की बुवाई प्रायः मानसून शुरू होने के साथ ही होती है। प्रदेश में 45 जून से 45 जुलाई के मध्य में बोवाई होती है। प्राकृतिक विधि से खेती करने पर बिना फैलने वाली किस्मों के बीज की मात्रा 80-85 कि0ग्रा0 / हेक्टेयर एवं फैलने वाली किस्मों के बीज की मात्रा 70-80 कि0ग्रा0 उपयोग में लेना चाहिए । उन्नत किस्में- चित्रा (एम0ए0-40), कौशल (जी0-20॥), प्रकाश (सी0एस0एम0जी0-884), अम्बर (सी0एस0एम0जी0-84-4), टी0जी0-37 ए0| बीज उपचार- मूंगफली के खेती में बीज उपचार करना प्रति आवश्यक होता है। इसके लिए एक तिरपाल के उपर बीज फैलाकर उस पर बीजामृत छिड़क कर अच्छे से मिलाते है। बीजामृत के छिड़काव के बाद में 6-7 घण्टों के लिए छाया में रख देते हैं। बीज को उपचारित करने से भूमि द्वारा लगने वाली रोग से फसल की सुरक्षा होती है। बीज को उपचारित करने से अंकुरण अच्छा होता हे। एवं सामान्य से अधिक उत्पादन प्राप्त होता हैं| सिंचाई- मूंगफली की फसल वर्षा आधारित फसल है। अतः इसमें सिंचाई की कोई विशेष आवश्यकता नहीं होती हैं। मूंगफली की फसल में चार वृद्धि अवस्थाएं कमशः प्रारंभिक वनस्पतिक वृद्धि, फूल बनना, पैगिंग, फली बनने की अवस्था में सिंचाई की आवश्यकता होती है। अतः: खेत में आवश्यकता से अधिक जल को बाहर निकाल देना चाहिए। अन्यथा फसल की वृद्धि एवं उपज कम हो जाती है। पोषक तत्व प्रबंधन- 4. जीवामृतः- मूंगफली की फसल में पोषक तत्वों की पूर्ति केलिए जीवामृत का छिड़काव किया जाता है। 600 ली0/हेक्टेयर पानी में 7-8 ली0 जीवामृत का छिड़काव करना चाहिए। मूंगफली की फसल में जीवामृत का छिड़काव 45 दिनों के अंतराल पर 4-5 बार करना चाहिए। हर 45 दिनों के अन्तराल में एक छिड़काव करने से फसलों की विकास अवस्था बदलती है एवं जैसे-जैसे खेत का जैविक कार्बन बढ़ता है, वैसे जीवामृत एवं घनजीवामृत की मात्रा कम करनी चाहिए",,,प्राकृतिक तकनीक द्वारा मूंगफली की,185,input/md/hindi\Natural_Farming_Kharif_Booklet.pdf,para,,
31,"Spraying of Jeevamrut in groundnut crop should be done 4-5 times at an interval of 45 days. A spray every 45 days alters the growth stage of the crops and as the organic carbon of the field increases, the amount of jeevamrut and ghanjeevamrut should be reduced.",Peanuts by Natural Technology,"मूंगफली एक तिलहनी फसल है। इसका पौधा उष्णकटिबंधीय जलवायु वाला होता हैं। जिससे इसकी खेती खरीफ एवं जायद के समय की जाती हैं। प्रदेश में मूंगफली विशेष रूप से झांसी, हरदोई, सीतापुर, लखीमपुर खीरी, उननाव, बहराईच, बरेली, बदांयू एटा, फरूखाबाद, मुरादाबाद एवं सहारनपुर जनपदों में अधिक क्षेत्रफल में उगाई जाती है। प्रदेश में मूंगफली की खेती लगभग 95 हजार हेक्टेयर में की जा रही है। यह वायु एवं वर्षा द्वारा भूमि को कटने से बचाती है। मूंगफली के दानों का प्रयोग अधिक मात्रा में तेल निकालने के लिए किया जाता है। मूंगफली में प्रोटीन की मात्रा 25 प्रतिशत से अधिक पाया जाता है। इसके फल भूमि के अन्दर बनते हैं| मूंगफली की खेती के लिए उपयुक्त मिट्टी- मूंगफली की अच्छी फसल के लिए हल्की पीली दोमट मिट॒टी की आवश्यकता होती हैं। इसकी खेती के लिए भूमि में उचित जल व्यवस्था होनी चाहिए। जल भराव एवं चिकनी मिट्टी में इसकी फसल नहीं करनी चाहिए। इसकी खेती के लिए 7.5 पी0एच0 वाली भूमि अच्छी उपज देती है। इसके पौधे गर्मी एवं प्रकाश में अच्छे विकसित होते है। तथा इसके लिए 600 से 4300 मी0मी0 वर्षा की आवश्यकता होती है। बुवाई का समय एवं बीज दर- मूंगफली की बुवाई प्रायः मानसून शुरू होने के साथ ही होती है। प्रदेश में 45 जून से 45 जुलाई के मध्य में बोवाई होती है। प्राकृतिक विधि से खेती करने पर बिना फैलने वाली किस्मों के बीज की मात्रा 80-85 कि0ग्रा0 / हेक्टेयर एवं फैलने वाली किस्मों के बीज की मात्रा 70-80 कि0ग्रा0 उपयोग में लेना चाहिए । उन्नत किस्में- चित्रा (एम0ए0-40), कौशल (जी0-20॥), प्रकाश (सी0एस0एम0जी0-884), अम्बर (सी0एस0एम0जी0-84-4), टी0जी0-37 ए0| बीज उपचार- मूंगफली के खेती में बीज उपचार करना प्रति आवश्यक होता है। इसके लिए एक तिरपाल के उपर बीज फैलाकर उस पर बीजामृत छिड़क कर अच्छे से मिलाते है। बीजामृत के छिड़काव के बाद में 6-7 घण्टों के लिए छाया में रख देते हैं। बीज को उपचारित करने से भूमि द्वारा लगने वाली रोग से फसल की सुरक्षा होती है। बीज को उपचारित करने से अंकुरण अच्छा होता हे। एवं सामान्य से अधिक उत्पादन प्राप्त होता हैं| सिंचाई- मूंगफली की फसल वर्षा आधारित फसल है। अतः इसमें सिंचाई की कोई विशेष आवश्यकता नहीं होती हैं। मूंगफली की फसल में चार वृद्धि अवस्थाएं कमशः प्रारंभिक वनस्पतिक वृद्धि, फूल बनना, पैगिंग, फली बनने की अवस्था में सिंचाई की आवश्यकता होती है। अतः: खेत में आवश्यकता से अधिक जल को बाहर निकाल देना चाहिए। अन्यथा फसल की वृद्धि एवं उपज कम हो जाती है। पोषक तत्व प्रबंधन- 4. जीवामृतः- मूंगफली की फसल में पोषक तत्वों की पूर्ति केलिए जीवामृत का छिड़काव किया जाता है। 600 ली0/हेक्टेयर पानी में 7-8 ली0 जीवामृत का छिड़काव करना चाहिए। मूंगफली की फसल में जीवामृत का छिड़काव 45 दिनों के अंतराल पर 4-5 बार करना चाहिए। हर 45 दिनों के अन्तराल में एक छिड़काव करने से फसलों की विकास अवस्था बदलती है एवं जैसे-जैसे खेत का जैविक कार्बन बढ़ता है, वैसे जीवामृत एवं घनजीवामृत की मात्रा कम करनी चाहिए",,,प्राकृतिक तकनीक द्वारा मूंगफली की,47,input/md/hindi\Natural_Farming_Kharif_Booklet.pdf,para,,
35,"2. Ghanajeevamrut - Before sowing, 45-2 tonnes of ""Ghanajeevamrut"" should be mined and put in the field for nutrient availability. 3. Covering: Covering is an important part of groundnut cultivation under natural farming. Its adoption reduces weed growth, reduces temperature fluctuations, and promotes soil productivity, and the loss of water evaporation at the soil surface necessitates the use of mulching primarily. For covering, mainly straw, sugarcane waste, banana leaf pieces or grass clippings and wood pieces are used.",Peanuts by Natural Technology,"2. घनजीवामृत- पोषक तत्वों की उपलब्धता हेतु बुवाई के पहले 45-2 टन» हेक्टेयर घनजीवामृत को बारीक करके खेत में डालना चाहिए। 3. आच्छादन- प्राकृतिक खेती के अन्तर्गत मूंगफली की खेती मे आच्छादन का एक महत्वपूर्ण अंग है। इसकों अपनाने से खरपतवार की वृद्धि को कम करता हैं, तापमान में उतार-चढ़ाव को कम करता है और मिट॒टी की उत्पादकता को बढ़ावा देता है एवं मिट्टी की सतह पर पानी को वाष्पीकरण के नुकसान के लिए मुख्य रूप से आच्छादन का प्रयोग करना आवश्यक है। आच्छादन करने के लिए मुख्यतः पुवाल, गन्ने का कचरा, केले के पत्ते के टुकड़े याघास की कतरन एवं लकडी के टुकड़े का उपयोग करते हैं|",,,प्राकृतिक तकनीक द्वारा मूंगफली की,108,input/md/hindi\Natural_Farming_Kharif_Booklet.pdf,para,,
36,"4. White lotus, rosemary, groundnut civet and termites are prominent. For the problem of white spots, spray 5-7 litres of neem oil per hectare by dissolving it in 250 litres of water.2. Spray 3 - 4 litres of Agni Shastra mixed with 250 litres of water per hectare to prevent termite infestation. 3. Use 3 - 7 litres of Dashaparni ak in 250 litres of water with 4 - 5 litres of Agni Shastra and 4 - 5 litres of Brahmastra to control sap-sucking insects (honey bee, thistles, and whitefly).",Prevention of pests of groundnut by natural techniques.,"4. सफेद लट, रोभित इल्ली, मूंगफलली का माहू व दीमक प्रमुख है। सफेद लट की समस्या के लिए 5-7 ली0 नीमास्त्र को 250 ली0 पानी में घोल बनाकर प्रति हेक्टेयर छिड़काव करें",,,"प्राकृतिक तकनीक द्वारा मूंगफली की,कीटों की रोकथाम-",87,input/md/hindi\Natural_Farming_Kharif_Booklet.pdf,para,,
37,"4. Spray 3 - 4 liters of Brahmastra mixed with 250 liters of water for control of leaf tunneling pest. Prevention of diseases - Groundnut is mainly infested with tick, collar, and stem bollworm and rosette disease. For the prevention of tikka, 8 to 40 liters of dasaparni extract are washed and sprayed in 500 liters of water and in case of rosette virus disease, 3 to 4 liters of brahmastra mixed with 250 liters of water are sprayed on the crop. Digging and storage - When the leaves of the plants turn yellow and the tannin inside the pods is discolored and the seed shell is colored, then dig on the light moisture of the field. And pluck the fruits from the plants. And should be carefully dried after digging to maintain proper storage and germination capacity. The moisture content of pre-cooked grains should not exceed 8 to 40 per cent.",Prevention of pests of groundnut by natural techniques.,"4. पत्ती सुरंगक कीट के नियंत्रण हेतु 3-4 ली0 ब्रम्हास्त्र को250 ली0 पानी में मिलाकर छिड़काव करें | रोगों की रोकथाम- मूंगफली में प्रमुख रूप से टिकका, कॉलर, और तना गलन और रोजेट रोग का प्रकोप होता है। टिक्का का लक्ष्ण दिखते ही उसकी रोकथाम के लिए 8 से 40 ली0 दशपर्णी अर्क को 500 ली0 पानी में धोल बनाकर छिड़काव करते हैं एवं रोजेट वायरस जनित रोग होने पर 3 से 4 लीटर ब्रम्हास्त्र को 250 ली0 पानी में मिलाकर फसल पर छिड़काव करते हैं| खुदाई एवं भण्डारण- जब पौधों की पत्तियों का रंग पीला लगे और फलियों के अंदर का टेनिन का रंग उड़ जाये तथा बीज का खोल रंगीन हो जाय तो खेत की हल्की नमी पर खुदाई कर ले। और पौधों से फलियों कोअलग कर लें। तथा उचित भंडारण और अंकुरण क्षमता बनाये रखने क॑ लिए खुदाई के बाद सावधानी पूर्वक सुखाना चाहिए। भण्डारणके पूर्व पके हुये दानों में नमी की मात्रा 8 से 40 प्रतिशत से अधिक नहीं होनी चाहिए",,,"प्राकृतिक तकनीक द्वारा मूंगफली की,कीटों की रोकथाम-",165,input/md/hindi\Natural_Farming_Kharif_Booklet.pdf,para,,
38,To maintain germination capacity-4.Remove the peanuts from the ground only when there is adequate moisture.4.Remove the peanuts from the ground only when there is adequate moisture.4.Remove the peanuts from the ground only when there is adequate moisture.,Prevention of pests of groundnut by natural techniques.,अंकुरण क्षमता को बनाये रखने के लिए-,,,"प्राकृतिक तकनीक द्वारा मूंगफली की,कीटों की रोकथाम-",40,input/md/hindi\Natural_Farming_Kharif_Booklet.pdf,para,,
39,"2.After plucking the groundnut from the ground, turn the plant upside down and make small bunches and always keep the pods on the sunny side. 3. Fully dried beans should be stored in a well-ventilated place.4. Protect against harmful insects during storage. So that the legumes do not get spoiled during storage.",Prevention of pests of groundnut by natural techniques.,2. मूंगफली को भूमि से उखाड़ने के बाद इसके पौधे को उल्टा करके छोटे-छोटे गठठर बनाकर फलियों को हमेशा धूप की तरफ रखें । 3. पूर्णत्या सूखी फलियों को हवादार स्थान में भण्डारित करना चाहिए,,,"प्राकृतिक तकनीक द्वारा मूंगफली की,कीटों की रोकथाम-",54,input/md/hindi\Natural_Farming_Kharif_Booklet.pdf,para,,
40,"Yields: Natural method yields about 48 to 20 quintals / hectare in the first year. Normal production in the second year is 22 to 25 quintals / hectare and yields 20% more than in the third year. Organic carbon present in the soil decreases or increases crop yield when done naturally. Paddy cultivation in Uttar Pradesh is one of the major crops of the Kharif season. Which is being done in an area of about 60 lakh hectares in the state. ""Health is directly related to a healthy diet. In the changing environment, various chemicals are being used on crops and, due to this, they are having an adverse effect on human health. The residues of these chemicals remain in the crop products. and adversely affect human health through the food chain. Which causes various types of diseases. Human health and nature's health can be saved through organic / natural farming. Organic / natural foods - Foods that do not contain chemicals are called organic foods. No kind of pesticides or chemical fertilizers or enhancers are used while producing this type of food, thus the cultivation is known as organic / natural farming.",Prevention of pests of groundnut by natural techniques.,"उपज- प्राकृतिक विधि सेफसल करने पर प्रथम वर्ष में लगभग 48 से 20 क्विंटल/ हेक्टेयर प्रतिशत उपज प्राप्त होती हैं। द्वितीय वर्ष में सामान्य उत्पादन 22 से 25 क्विंटल / हेक्टेयर एवं तृतीय वर्ष की अपेक्षा 20 प्रतिशत की अधिक उपज प्राप्त होती हैं। प्राकृतिक विधि से करने पर मृदा में उपस्थित जैविक कार्बन के कारण फसल का उपज घटती या बढ़ती है। प्राकृतिक तकनीक द्वारा धान की उत्तर प्रदेश में धान की खेती खरीफ सीजन की प्रमुख फसलों में से एक है। जिसकों प्रदेश में लगभग 60 लाख हेक्टेयरके क्षेत्रफल में किया जा रहा है। ""स्वास्थ्य का सीधा रिश्ता स्वस्थ आहार है। बदलते परिवेश में विभिनन रसायनों का प्रयोंग फसलों पर हो रहा है और, इसके कारण मानव स्वास्थ्य पर इनका विपरीत प्रभाव पड़ रहा है। इन रासायनों के अवशेष फसल उत्पादों में रह जातें हैं। तथा खाद्य श्रंखला द्वारा मानव स्वास्थ्य पर कुप्रभाव डालते है। जो कि विभिनन प्रकार के रोगों का कारण बनता है। जैविक/ प्राकृतिक खेती के माध्यम से मानव स्वास्थ्य एवं प्रकृति के स्वास्थ्य को बचाया जा सकता है।"" जैविक/प्राकृतिक भोज्य पदार्थ- वे भोज्य पदार्थ जिसमें रासायनिक पदार्थ नहीं पाया जाता है, जैविक भोज्य पदार्थ कहलाते हैं। इस प्रकार के भोज्य पदार्थों को उत्पादित करते समय इसमें किसी भी प्रकार के (कीटनाशी) या रासायनिक उर्वरकों या वद्धि-वर्धकों का प्रयोग नहीं किया जाता है, इस प्रकार से की गईं खेती को जैविक/प्राकृतिक खेती के नाम से जाना जाता है।",,,"प्राकृतिक तकनीक द्वारा मूंगफली की,कीटों की रोकथाम-",193,input/md/hindi\Natural_Farming_Kharif_Booklet.pdf,para,,
41,"4. In this type of farming, synthetic or synthetic chemical pesticides should be used.2. To maintain soil fertility in a natural way, cover crops or crop residues and compost manure should be used.2. To maintain soil fertility in a natural way, cover crops or crop residues and compost manure should be used.",Prevention of pests of groundnut by natural techniques.,4. इस प्रकार की खेती में संश्लेषित अथवा कृत्रिम रासायनिक कीटनाशी का प्रयोग करना चाहिए,,,"प्राकृतिक तकनीक द्वारा मूंगफली की,कीटों की रोकथाम-",61,input/md/hindi\Natural_Farming_Kharif_Booklet.pdf,para,,
